Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_m0001_00_de_pgm_ub_11001	cd_m0001_00_de_pgm_ub_1100	3852	Sarendion_Fabric_Armor	13593	3783,3797,3846,3847	Deekz_Fabric_Armor,Dollette_Fabric_Armor,Hysilda_Fabric_Armor,Yorkey_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_11001	no
cd_m0001_00_de_pgm_ub_11002	cd_m0001_00_de_pgm_ub_1100	3783	Deekz_Fabric_Armor	13455	3797,3846,3847,3852	Dollette_Fabric_Armor,Hysilda_Fabric_Armor,Yorkey_Fabric_Armor,Sarendion_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_11002	no
cd_m0001_00_de_pgm_ub_11003	cd_m0001_00_de_pgm_ub_1100	3846	Hysilda_Fabric_Armor	13581	3783,3797,3847,3852	Deekz_Fabric_Armor,Dollette_Fabric_Armor,Yorkey_Fabric_Armor,Sarendion_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_11003	no
cd_m0001_00_de_pgm_ub_11004	cd_m0001_00_de_pgm_ub_1100	3847	Yorkey_Fabric_Armor	13583	3783,3797,3846,3852	Deekz_Fabric_Armor,Dollette_Fabric_Armor,Hysilda_Fabric_Armor,Sarendion_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_11004	no
cd_m0001_00_de_pgm_ub_11005	cd_m0001_00_de_pgm_ub_1100	3797	Dollette_Fabric_Armor	13483	3783,3846,3847,3852	Deekz_Fabric_Armor,Hysilda_Fabric_Armor,Yorkey_Fabric_Armor,Sarendion_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_11005	no
cd_m0001_00_de_pgm_ub_12201	cd_m0001_00_de_pgm_ub_1220							yes
cd_m0001_00_de_pgm_ub_12202	cd_m0001_00_de_pgm_ub_1220							yes
cd_m0001_00_de_pgm_ub_12203	cd_m0001_00_de_pgm_ub_1220							yes
cd_m0001_00_de_pgm_ub_12204	cd_m0001_00_de_pgm_ub_1220							yes
cd_m0001_00_de_pgm_ub_12205	cd_m0001_00_de_pgm_ub_1220							yes
cd_m0001_00_de_pgm_ub_21009	cd_m0001_00_de_pgm_ub_2100	4569	Owls_of_the_Mist_Leahter_Armor_IV	15029			ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_21009	no
cd_m0001_00_de_pgm_ub_21010	cd_m0001_00_de_pgm_ub_2101	4516	Chile_Leather_Armor	14923	3867,4552	BountyHunter_Fabric_Armor_IV,BountyHunter_Leather_Armor_VI	ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_21010	no
cd_m0001_00_de_pgm_ub_21014	cd_m0001_00_de_pgm_ub_2101	3867	BountyHunter_Fabric_Armor_IV	13623	4516,4552	Chile_Leather_Armor,BountyHunter_Leather_Armor_VI	ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_21014	no
cd_m0001_00_de_pgm_ub_21015	cd_m0001_00_de_pgm_ub_2101	4552	BountyHunter_Leather_Armor_VI	14997	3867,4516	BountyHunter_Fabric_Armor_IV,Chile_Leather_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PGM_UB_21015	no
cd_m0001_00_de_pgm_ub_21021	cd_m0001_00_de_pgm_ub_2102				5013	Desert_Harrier_PlateArmor_Armor_III		no
cd_m0001_00_de_pgm_ub_21023	cd_m0001_00_de_pgm_ub_2102				5013	Desert_Harrier_PlateArmor_Armor_III		no
cd_m0001_00_de_pgm_ub_21027	cd_m0001_00_de_pgm_ub_2102	5013	Desert_Harrier_PlateArmor_Armor_III	15923			ItemIcon_Prefab_cd_m0001_00_de_pgm_ub_21027	no
cd_m0001_00_de_phm_cloak_21009_t	cd_m0001_00_de_phm_cloak_2100	5230	Iguana_Rider_Leather_Cloak_III	16366			ItemIcon_Prefab_cd_m0001_00_de_pdm_cloak_21009_t	no
cd_m0001_00_de_phm_cloak_21018_c	cd_m0001_00_de_phm_cloak_2101	3725	Tokart_Fabric_Cloak	13337			ItemIcon_Prefab_cd_m0001_00_de_phm_cloak_21018_c	no
cd_m0001_00_de_phm_cloak_22005_s	cd_m0001_00_de_phm_cloak_2200	4783	Twilight_Whistlers_PlateArmor_Cloak	15455			ItemIcon_Prefab_cd_m0001_00_de_phm_cloak_22005_s	no
cd_m0001_00_de_phm_cloak_23001_s	cd_m0001_00_de_phm_cloak_2300	5116	Scalaphynion_Fabric_Cloak	16136	5139,5832,5833	Heisellen_Fabric_Cloak,Scalaphynion_Fabric_Cloak_T4_QA,Heisellen_Fabric_Cloak_T1_QA	ItemIcon_Prefab_CD_M0001_00_DE_PHM_Cloak_23001_s	no
cd_m0001_00_de_phm_cloak_23002_t	cd_m0001_00_de_phm_cloak_2300	5139	Heisellen_Fabric_Cloak	16185	5116,5832,5833	Scalaphynion_Fabric_Cloak,Scalaphynion_Fabric_Cloak_T4_QA,Heisellen_Fabric_Cloak_T1_QA	ItemIcon_Prefab_CD_M0001_00_DE_PHM_Cloak_23002_t	no
cd_m0001_00_de_phm_cloak_33012_s	cd_m0001_00_de_phm_cloak_3301	3599	Barnia_Soldier_General_Fabric_Cloak	13082			ItemIcon_Prefab_cd_m0001_00_de_phm_cloak_33012_s	no
cd_m0001_00_de_phm_cloak_43019	cd_m0001_00_de_phm_cloak_4301							yes
cd_m0001_00_de_phm_ub_11001	cd_m0001_00_de_phm_ub_1100	3790	Salash_Fabric_Armor	13469	3791,3792,3793,3794,3795,3796,3857,3860	Vergill_Fabric_Armor,Meravan_Fabric_Armor,Chijar_Fabric_Armor,Dakahbern_Fabric_Armor,Zial_Fabric_Armor,Amundule_Fabric_Armor,Borman_Fabric_Armor,Hassal_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11001	no
cd_m0001_00_de_phm_ub_11002	cd_m0001_00_de_phm_ub_1100	3857	Borman_Fabric_Armor	13603	3790,3791,3792,3793,3794,3795,3796,3860	Salash_Fabric_Armor,Vergill_Fabric_Armor,Meravan_Fabric_Armor,Chijar_Fabric_Armor,Dakahbern_Fabric_Armor,Zial_Fabric_Armor,Amundule_Fabric_Armor,Hassal_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11002	no
cd_m0001_00_de_phm_ub_11003	cd_m0001_00_de_phm_ub_1100	3791	Vergill_Fabric_Armor	13471	3790,3792,3793,3794,3795,3796,3857,3860	Salash_Fabric_Armor,Meravan_Fabric_Armor,Chijar_Fabric_Armor,Dakahbern_Fabric_Armor,Zial_Fabric_Armor,Amundule_Fabric_Armor,Borman_Fabric_Armor,Hassal_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11003	no
cd_m0001_00_de_phm_ub_11004	cd_m0001_00_de_phm_ub_1100	3860	Hassal_Fabric_Armor	13609	3790,3791,3792,3793,3794,3795,3796,3857	Salash_Fabric_Armor,Vergill_Fabric_Armor,Meravan_Fabric_Armor,Chijar_Fabric_Armor,Dakahbern_Fabric_Armor,Zial_Fabric_Armor,Amundule_Fabric_Armor,Borman_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11004	no
cd_m0001_00_de_phm_ub_11005	cd_m0001_00_de_phm_ub_1100	3792	Meravan_Fabric_Armor	13473	3790,3791,3793,3794,3795,3796,3857,3860	Salash_Fabric_Armor,Vergill_Fabric_Armor,Chijar_Fabric_Armor,Dakahbern_Fabric_Armor,Zial_Fabric_Armor,Amundule_Fabric_Armor,Borman_Fabric_Armor,Hassal_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11005	no
cd_m0001_00_de_phm_ub_11006	cd_m0001_00_de_phm_ub_1100	3793	Chijar_Fabric_Armor	13475	3790,3791,3792,3794,3795,3796,3857,3860	Salash_Fabric_Armor,Vergill_Fabric_Armor,Meravan_Fabric_Armor,Dakahbern_Fabric_Armor,Zial_Fabric_Armor,Amundule_Fabric_Armor,Borman_Fabric_Armor,Hassal_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11006	no
cd_m0001_00_de_phm_ub_11007	cd_m0001_00_de_phm_ub_1100	3794	Dakahbern_Fabric_Armor	13477	3790,3791,3792,3793,3795,3796,3857,3860	Salash_Fabric_Armor,Vergill_Fabric_Armor,Meravan_Fabric_Armor,Chijar_Fabric_Armor,Zial_Fabric_Armor,Amundule_Fabric_Armor,Borman_Fabric_Armor,Hassal_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11007	no
cd_m0001_00_de_phm_ub_11008	cd_m0001_00_de_phm_ub_1100	3795	Zial_Fabric_Armor	13479	3790,3791,3792,3793,3794,3796,3857,3860	Salash_Fabric_Armor,Vergill_Fabric_Armor,Meravan_Fabric_Armor,Chijar_Fabric_Armor,Dakahbern_Fabric_Armor,Amundule_Fabric_Armor,Borman_Fabric_Armor,Hassal_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11008	no
cd_m0001_00_de_phm_ub_11009	cd_m0001_00_de_phm_ub_1100	3796	Amundule_Fabric_Armor	13481	3790,3791,3792,3793,3794,3795,3857,3860	Salash_Fabric_Armor,Vergill_Fabric_Armor,Meravan_Fabric_Armor,Chijar_Fabric_Armor,Dakahbern_Fabric_Armor,Zial_Fabric_Armor,Borman_Fabric_Armor,Hassal_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_11009	no
cd_m0001_00_de_phm_ub_12001	cd_m0001_00_de_phm_ub_1200	4465	Ajure_Leather_Armor	14821	4421,4466,4467,4468	Nihrutte_Leather_Armor,Salimi_Leather_Armor,Takat_Leather_Armor,Witley_Leather_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_12001	no
cd_m0001_00_de_phm_ub_12002	cd_m0001_00_de_phm_ub_1200	4466	Salimi_Leather_Armor	14823	4421,4465,4467,4468	Nihrutte_Leather_Armor,Ajure_Leather_Armor,Takat_Leather_Armor,Witley_Leather_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_12002	no
cd_m0001_00_de_phm_ub_12003	cd_m0001_00_de_phm_ub_1200	4421	Nihrutte_Leather_Armor	14731	4465,4466,4467,4468	Ajure_Leather_Armor,Salimi_Leather_Armor,Takat_Leather_Armor,Witley_Leather_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_12003	no
cd_m0001_00_de_phm_ub_12004	cd_m0001_00_de_phm_ub_1200	4467	Takat_Leather_Armor	14825	4421,4465,4466,4468	Nihrutte_Leather_Armor,Ajure_Leather_Armor,Salimi_Leather_Armor,Witley_Leather_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_12004	no
cd_m0001_00_de_phm_ub_12005	cd_m0001_00_de_phm_ub_1200	4468	Witley_Leather_Armor	14827	4421,4465,4466,4467	Nihrutte_Leather_Armor,Ajure_Leather_Armor,Salimi_Leather_Armor,Takat_Leather_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_12005	no
cd_m0001_00_de_phm_ub_12008	cd_m0001_00_de_phm_ub_1200				4421,4465,4466,4467,4468	Nihrutte_Leather_Armor,Ajure_Leather_Armor,Salimi_Leather_Armor,Takat_Leather_Armor,Witley_Leather_Armor		no
cd_m0001_00_de_phm_ub_13001_q	cd_m0001_00_de_phm_ub_1300	4424	Kaisan_Leather_Armor	14737	4510	Dayseorun_Leather_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_13001_q	no
cd_m0001_00_de_phm_ub_13002	cd_m0001_00_de_phm_ub_1300	4510	Dayseorun_Leather_Armor	14911	4424	Kaisan_Leather_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_13002	no
cd_m0001_00_de_phm_ub_21007	cd_m0001_00_de_phm_ub_2100							yes
cd_m0001_00_de_phm_ub_21008	cd_m0001_00_de_phm_ub_2100							yes
cd_m0001_00_de_phm_ub_21009	cd_m0001_00_de_phm_ub_2100							yes
cd_m0001_00_de_phm_ub_21010	cd_m0001_00_de_phm_ub_2101				3628,3642,3643,5497	Izumit_Fabric_Armor,Duzje_Fabric_Armor,Muglah_Fabric_Armor,Tokart_Fabric_Armor		no
cd_m0001_00_de_phm_ub_21012	cd_m0001_00_de_phm_ub_2101				3628,3642,3643,5497	Izumit_Fabric_Armor,Duzje_Fabric_Armor,Muglah_Fabric_Armor,Tokart_Fabric_Armor		no
cd_m0001_00_de_phm_ub_21016	cd_m0001_00_de_phm_ub_2101	5497	Tokart_Fabric_Armor	16943	3628,3642,3643	Izumit_Fabric_Armor,Duzje_Fabric_Armor,Muglah_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21016	no
cd_m0001_00_de_phm_ub_21017	cd_m0001_00_de_phm_ub_2101	3642	Duzje_Fabric_Armor	13171	3628,3643,5497	Izumit_Fabric_Armor,Muglah_Fabric_Armor,Tokart_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21017	no
cd_m0001_00_de_phm_ub_21018_q	cd_m0001_00_de_phm_ub_2101	3628	Izumit_Fabric_Armor	13143	3642,3643,5497	Duzje_Fabric_Armor,Muglah_Fabric_Armor,Tokart_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21018_q	no
cd_m0001_00_de_phm_ub_21019	cd_m0001_00_de_phm_ub_2101	3643	Muglah_Fabric_Armor	13173	3628,3642,5497	Izumit_Fabric_Armor,Duzje_Fabric_Armor,Tokart_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21019	no
cd_m0001_00_de_phm_ub_21025	cd_m0001_00_de_phm_ub_2102	3647	Volghan_Fabric_Armor	13181	3648,3649,3650,3651	Dernat_Fabric_Armor,Dongdegobi_Fabric_Armor,Gobialthai_Fabric_Armor,Orbs_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21025	no
cd_m0001_00_de_phm_ub_21026	cd_m0001_00_de_phm_ub_2102	3648	Dernat_Fabric_Armor	13183	3647,3649,3650,3651	Volghan_Fabric_Armor,Dongdegobi_Fabric_Armor,Gobialthai_Fabric_Armor,Orbs_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21026	no
cd_m0001_00_de_phm_ub_21027	cd_m0001_00_de_phm_ub_2102	3649	Dongdegobi_Fabric_Armor	13185	3647,3648,3650,3651	Volghan_Fabric_Armor,Dernat_Fabric_Armor,Gobialthai_Fabric_Armor,Orbs_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21027	no
cd_m0001_00_de_phm_ub_21028	cd_m0001_00_de_phm_ub_2102	3650	Gobialthai_Fabric_Armor	13187	3647,3648,3649,3651	Volghan_Fabric_Armor,Dernat_Fabric_Armor,Dongdegobi_Fabric_Armor,Orbs_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21028	no
cd_m0001_00_de_phm_ub_21029	cd_m0001_00_de_phm_ub_2102	3651	Orbs_Fabric_Armor	13189	3647,3648,3649,3650	Volghan_Fabric_Armor,Dernat_Fabric_Armor,Dongdegobi_Fabric_Armor,Gobialthai_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21029	no
cd_m0001_00_de_phm_ub_21030	cd_m0001_00_de_phm_ub_2103	3653	Hentti_Fabric_Armor	13193	3549,3654	Ouvre_Fabric_Armor,Harghai_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21030	no
cd_m0001_00_de_phm_ub_21031	cd_m0001_00_de_phm_ub_2103	3549	Ouvre_Fabric_Armor	12981	3653,3654	Hentti_Fabric_Armor,Harghai_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21031	no
cd_m0001_00_de_phm_ub_21032	cd_m0001_00_de_phm_ub_2103	3654	Harghai_Fabric_Armor	13195	3549,3653	Ouvre_Fabric_Armor,Hentti_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21032	no
cd_m0001_00_de_phm_ub_21037	cd_m0001_00_de_phm_ub_2103				3549,3653,3654	Ouvre_Fabric_Armor,Hentti_Fabric_Armor,Harghai_Fabric_Armor		no
cd_m0001_00_de_phm_ub_21038	cd_m0001_00_de_phm_ub_2103				3549,3653,3654	Ouvre_Fabric_Armor,Hentti_Fabric_Armor,Harghai_Fabric_Armor		no
cd_m0001_00_de_phm_ub_21042	cd_m0001_00_de_phm_ub_2104	3584	Tanturhee_Fabric_Armor	13052	3585,3630,3816,4833	Vanti_Fabric_Armor,Keoller_Fabric_Armor,Darren_Fabric_Armor,Germion_PlateArmor_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21042	no
cd_m0001_00_de_phm_ub_21044	cd_m0001_00_de_phm_ub_2104	3585	Vanti_Fabric_Armor	13054	3584,3630,3816,4833	Tanturhee_Fabric_Armor,Keoller_Fabric_Armor,Darren_Fabric_Armor,Germion_PlateArmor_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21044	no
cd_m0001_00_de_phm_ub_21047_q	cd_m0001_00_de_phm_ub_2104	4833	Germion_PlateArmor_Armor	15556	3584,3585,3630,3816	Tanturhee_Fabric_Armor,Vanti_Fabric_Armor,Keoller_Fabric_Armor,Darren_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21047_q	no
cd_m0001_00_de_phm_ub_21048	cd_m0001_00_de_phm_ub_2104	3630	Keoller_Fabric_Armor	13147	3584,3585,3816,4833	Tanturhee_Fabric_Armor,Vanti_Fabric_Armor,Darren_Fabric_Armor,Germion_PlateArmor_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21048	no
cd_m0001_00_de_phm_ub_21049	cd_m0001_00_de_phm_ub_2104	3816	Darren_Fabric_Armor	13521	3584,3585,3630,4833	Tanturhee_Fabric_Armor,Vanti_Fabric_Armor,Keoller_Fabric_Armor,Germion_PlateArmor_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_21049	no
cd_m0001_00_de_phm_ub_22001	cd_m0001_00_de_phm_ub_2200				3639,5031,5478	Ankara_Fabric_Armor,Twilight_Whistlers_PlateArmor_Armor_I,Twilight_Whistlers_PlateArmor_Armor_II		no
cd_m0001_00_de_phm_ub_22002	cd_m0001_00_de_phm_ub_2200				3639,5031,5478	Ankara_Fabric_Armor,Twilight_Whistlers_PlateArmor_Armor_I,Twilight_Whistlers_PlateArmor_Armor_II		no
cd_m0001_00_de_phm_ub_22004	cd_m0001_00_de_phm_ub_2200	5031	Twilight_Whistlers_PlateArmor_Armor_I	15960	3639,5478	Ankara_Fabric_Armor,Twilight_Whistlers_PlateArmor_Armor_II	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22004	no
cd_m0001_00_de_phm_ub_22005	cd_m0001_00_de_phm_ub_2200	5478	Twilight_Whistlers_PlateArmor_Armor_II	16904	3639,5031	Ankara_Fabric_Armor,Twilight_Whistlers_PlateArmor_Armor_I	ItemIcon_Prefab_cd_m0001_00_de_phm_ub_22005	no
cd_m0001_00_de_phm_ub_22007	cd_m0001_00_de_phm_ub_2200	3639	Ankara_Fabric_Armor	13165	5031,5478	Twilight_Whistlers_PlateArmor_Armor_I,Twilight_Whistlers_PlateArmor_Armor_II	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22007	no
cd_m0001_00_de_phm_ub_22011	cd_m0001_00_de_phm_ub_2201	3557	Arghai_Fabric_Armor	12998	3518,3817,4566,5492	Dutian_ChainMail_Armor,Gardbedeff_Fabric_Armor,Owls_of_the_Mist_Leahter_Armor_I,Bayur_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22011	no
cd_m0001_00_de_phm_ub_22012	cd_m0001_00_de_phm_ub_2201	5492	Bayur_Fabric_Armor	16932	3518,3557,3817,4566	Dutian_ChainMail_Armor,Arghai_Fabric_Armor,Gardbedeff_Fabric_Armor,Owls_of_the_Mist_Leahter_Armor_I	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22012	no
cd_m0001_00_de_phm_ub_22015	cd_m0001_00_de_phm_ub_2201	4566	Owls_of_the_Mist_Leahter_Armor_I	15023	3518,3557,3817,5492	Dutian_ChainMail_Armor,Arghai_Fabric_Armor,Gardbedeff_Fabric_Armor,Bayur_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22015	no
cd_m0001_00_de_phm_ub_22017	cd_m0001_00_de_phm_ub_2201	3817	Gardbedeff_Fabric_Armor	13523	3518,3557,4566,5492	Dutian_ChainMail_Armor,Arghai_Fabric_Armor,Owls_of_the_Mist_Leahter_Armor_I,Bayur_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22017	no
cd_m0001_00_de_phm_ub_22019	cd_m0001_00_de_phm_ub_2201	3518	Dutian_ChainMail_Armor	12914	3557,3817,4566,5492	Arghai_Fabric_Armor,Gardbedeff_Fabric_Armor,Owls_of_the_Mist_Leahter_Armor_I,Bayur_Fabric_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22019	no
cd_m0001_00_de_phm_ub_22022	cd_m0001_00_de_phm_ub_2202							yes
cd_m0001_00_de_phm_ub_22031	cd_m0001_00_de_phm_ub_2203	4550	BountyHunter_Leather_Armor_IV	14993	5011	BountyHunter_Plate_Armor_III	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22031	no
cd_m0001_00_de_phm_ub_22032	cd_m0001_00_de_phm_ub_2203	5011	BountyHunter_Plate_Armor_III	15917	4550	BountyHunter_Leather_Armor_IV	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_22032	no
cd_m0001_00_de_phm_ub_23001	cd_m0001_00_de_phm_ub_2300	5115	Scalaphynion_Fabric_Armor	16134	4834,4835,4836,4891,5133,5198,5830	Moonhead_PlateArmor_Armor,Moonhead_PlateArmor_Armor_Waning,Moonhead_PlateArmor_Armor_Full,Carton_PlateArmor_Armor,Heisellen_Fabric_Armor,LoneBomb_Leather_Armor,Scalaphynion_Fabric_Armor_T4_QA	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_23001	no
cd_m0001_00_de_phm_ub_23002	cd_m0001_00_de_phm_ub_2300	5133	Heisellen_Fabric_Armor	16172	4834,4835,4836,4891,5115,5198,5830	Moonhead_PlateArmor_Armor,Moonhead_PlateArmor_Armor_Waning,Moonhead_PlateArmor_Armor_Full,Carton_PlateArmor_Armor,Scalaphynion_Fabric_Armor,LoneBomb_Leather_Armor,Scalaphynion_Fabric_Armor_T4_QA	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_23002	no
cd_m0001_00_de_phm_ub_23003	cd_m0001_00_de_phm_ub_2300	4834	Moonhead_PlateArmor_Armor	15558	4835,4836,4891,5115,5133,5198,5830	Moonhead_PlateArmor_Armor_Waning,Moonhead_PlateArmor_Armor_Full,Carton_PlateArmor_Armor,Scalaphynion_Fabric_Armor,Heisellen_Fabric_Armor,LoneBomb_Leather_Armor,Scalaphynion_Fabric_Armor_T4_QA	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_23003	no
cd_m0001_00_de_phm_ub_23004_q	cd_m0001_00_de_phm_ub_2300				4834,4835,4836,4891,5115,5133,5198,5830	Moonhead_PlateArmor_Armor,Moonhead_PlateArmor_Armor_Waning,Moonhead_PlateArmor_Armor_Full,Carton_PlateArmor_Armor,Scalaphynion_Fabric_Armor,Heisellen_Fabric_Armor,LoneBomb_Leather_Armor,Scalaphynion_Fabric_Armor_T4_QA		no
cd_m0001_00_de_phm_ub_23005	cd_m0001_00_de_phm_ub_2300	5198	LoneBomb_Leather_Armor	16301	4834,4835,4836,4891,5115,5133,5830	Moonhead_PlateArmor_Armor,Moonhead_PlateArmor_Armor_Waning,Moonhead_PlateArmor_Armor_Full,Carton_PlateArmor_Armor,Scalaphynion_Fabric_Armor,Heisellen_Fabric_Armor,Scalaphynion_Fabric_Armor_T4_QA	ItemIcon_Prefab_cd_m0001_00_de_phm_ub_23005	no
cd_m0001_00_de_phm_ub_23006_q	cd_m0001_00_de_phm_ub_2300	4891	Carton_PlateArmor_Armor	15672	4834,4835,4836,5115,5133,5198,5830	Moonhead_PlateArmor_Armor,Moonhead_PlateArmor_Armor_Waning,Moonhead_PlateArmor_Armor_Full,Scalaphynion_Fabric_Armor,Heisellen_Fabric_Armor,LoneBomb_Leather_Armor,Scalaphynion_Fabric_Armor_T4_QA	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_23006_q	no
cd_m0001_00_de_phm_ub_23007_q	cd_m0001_00_de_phm_ub_2300				4834,4835,4836,4891,5115,5133,5198,5830	Moonhead_PlateArmor_Armor,Moonhead_PlateArmor_Armor_Waning,Moonhead_PlateArmor_Armor_Full,Carton_PlateArmor_Armor,Scalaphynion_Fabric_Armor,Heisellen_Fabric_Armor,LoneBomb_Leather_Armor,Scalaphynion_Fabric_Armor_T4_QA		no
cd_m0001_00_de_phm_ub_23008	cd_m0001_00_de_phm_ub_2300	4835	Moonhead_PlateArmor_Armor_Waning	15560	4834,4836,4891,5115,5133,5198,5830	Moonhead_PlateArmor_Armor,Moonhead_PlateArmor_Armor_Full,Carton_PlateArmor_Armor,Scalaphynion_Fabric_Armor,Heisellen_Fabric_Armor,LoneBomb_Leather_Armor,Scalaphynion_Fabric_Armor_T4_QA	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_23008	no
cd_m0001_00_de_phm_ub_23009	cd_m0001_00_de_phm_ub_2300	4836	Moonhead_PlateArmor_Armor_Full	15562	4834,4835,4891,5115,5133,5198,5830	Moonhead_PlateArmor_Armor,Moonhead_PlateArmor_Armor_Waning,Carton_PlateArmor_Armor,Scalaphynion_Fabric_Armor,Heisellen_Fabric_Armor,LoneBomb_Leather_Armor,Scalaphynion_Fabric_Armor_T4_QA	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_23009	no
cd_m0001_00_de_phm_ub_24001	cd_m0001_00_de_phm_ub_2400				3521,4757,4758,4759,5326	Archria_ChainMail_Armor,Fri_PlateArmor_Armor,Eirun_PlateArmor_Armor,Brina_PlateArmor_Armor,Carta_PlateArmor_Armor		no
cd_m0001_00_de_phm_ub_24003	cd_m0001_00_de_phm_ub_2400	3521	Archria_ChainMail_Armor	12920	4757,4758,4759,5326	Fri_PlateArmor_Armor,Eirun_PlateArmor_Armor,Brina_PlateArmor_Armor,Carta_PlateArmor_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_24003	no
cd_m0001_00_de_phm_ub_24004	cd_m0001_00_de_phm_ub_2400	5326	Carta_PlateArmor_Armor	16567	3521,4757,4758,4759	Archria_ChainMail_Armor,Fri_PlateArmor_Armor,Eirun_PlateArmor_Armor,Brina_PlateArmor_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_24004	no
cd_m0001_00_de_phm_ub_24005	cd_m0001_00_de_phm_ub_2400	4757	Fri_PlateArmor_Armor	15402	3521,4758,4759,5326	Archria_ChainMail_Armor,Eirun_PlateArmor_Armor,Brina_PlateArmor_Armor,Carta_PlateArmor_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_24005	no
cd_m0001_00_de_phm_ub_24006	cd_m0001_00_de_phm_ub_2400	4758	Eirun_PlateArmor_Armor	15404	3521,4757,4759,5326	Archria_ChainMail_Armor,Fri_PlateArmor_Armor,Brina_PlateArmor_Armor,Carta_PlateArmor_Armor	ItemIcon_Prefab_CD_M0001_00_DE_PHM_UB_24006	no
