Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_knowledgeimage_icon_knowledge_node_abyssone_0121	cd_knowledgeimage_icon_knowledge_node_abyssone_0121							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_0121_complete	cd_knowledgeimage_icon_knowledge_node_abyssone_0121							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_0144	cd_knowledgeimage_icon_knowledge_node_abyssone_0144							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_0144_complete	cd_knowledgeimage_icon_knowledge_node_abyssone_0144							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_0158_complete	cd_knowledgeimage_icon_knowledge_node_abyssone_0158							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_0200	cd_knowledgeimage_icon_knowledge_node_abyssone_0200							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_0200_complete	cd_knowledgeimage_icon_knowledge_node_abyssone_0200							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_0201_complete	cd_knowledgeimage_icon_knowledge_node_abyssone_0201							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_end_0001	cd_knowledgeimage_icon_knowledge_node_abyssone_end_0001							yes
cd_knowledgeimage_icon_knowledge_node_abyssone_end_0001_complete	cd_knowledgeimage_icon_knowledge_node_abyssone_end_0001							yes
cd_knowledgeimage_icon_knowledge_node_crim_crescentskyway	cd_knowledgeimage_icon_knowledge_node_crim_crescentskyway							yes
cd_knowledgeimage_icon_knowledge_node_crim_crescentskyway_complete	cd_knowledgeimage_icon_knowledge_node_crim_crescentskyway_complete							yes
cd_knowledgeimage_icon_knowledge_node_crim_dimensionmaze	cd_knowledgeimage_icon_knowledge_node_crim_dimensionmaze							yes
cd_knowledgeimage_icon_knowledge_node_crim_dimensionmaze_complete	cd_knowledgeimage_icon_knowledge_node_crim_dimensionmaze_complete							yes
cd_knowledgeimage_icon_knowledge_node_crim_lifecircles	cd_knowledgeimage_icon_knowledge_node_crim_lifecircles							yes
cd_knowledgeimage_icon_knowledge_node_crim_lifecircles_complete	cd_knowledgeimage_icon_knowledge_node_crim_lifecircles_complete							yes
cd_knowledgeimage_icon_knowledge_node_crim_tombofpeace	cd_knowledgeimage_icon_knowledge_node_crim_tombofpeace							yes
cd_knowledgeimage_icon_knowledge_node_crim_tombofpeace_complete	cd_knowledgeimage_icon_knowledge_node_crim_tombofpeace_complete							yes
cd_knowledgeimage_icon_knowledge_node_crim_truththrone	cd_knowledgeimage_icon_knowledge_node_crim_truththrone							yes
cd_knowledgeimage_icon_knowledge_node_crim_truththrone_complete	cd_knowledgeimage_icon_knowledge_node_crim_truththrone_complete							yes
cd_knowledgeimage_icon_knowledge_node_del_bravenest	cd_knowledgeimage_icon_knowledge_node_del_bravenest							yes
cd_knowledgeimage_icon_knowledge_node_del_bravenest_complete	cd_knowledgeimage_icon_knowledge_node_del_bravenest_complete							yes
cd_knowledgeimage_icon_knowledge_node_del_fallengateway	cd_knowledgeimage_icon_knowledge_node_del_fallengateway							yes
cd_knowledgeimage_icon_knowledge_node_del_fallengateway_complete	cd_knowledgeimage_icon_knowledge_node_del_fallengateway_complete							yes
cd_knowledgeimage_icon_knowledge_node_del_thinkcore	cd_knowledgeimage_icon_knowledge_node_del_thinkcore							yes
cd_knowledgeimage_icon_knowledge_node_del_thinkcore_complete	cd_knowledgeimage_icon_knowledge_node_del_thinkcore_complete							yes
cd_knowledgeimage_icon_knowledge_node_dem_bigrockcrown	cd_knowledgeimage_icon_knowledge_node_dem_bigrockcrown							yes
cd_knowledgeimage_icon_knowledge_node_dem_bigrockcrown_complete	cd_knowledgeimage_icon_knowledge_node_dem_bigrockcrown_complete							yes
cd_knowledgeimage_icon_knowledge_node_dem_chaosforest	cd_knowledgeimage_icon_knowledge_node_dem_chaosforest							yes
cd_knowledgeimage_icon_knowledge_node_dem_chaosforest_complete	cd_knowledgeimage_icon_knowledge_node_dem_chaosforest_complete							yes
cd_knowledgeimage_icon_knowledge_node_dem_guruhaven	cd_knowledgeimage_icon_knowledge_node_dem_guruhaven							yes
cd_knowledgeimage_icon_knowledge_node_dem_guruhaven_complete	cd_knowledgeimage_icon_knowledge_node_dem_guruhaven_complete							yes
cd_knowledgeimage_icon_knowledge_node_dem_mysterysquare	cd_knowledgeimage_icon_knowledge_node_dem_mysterysquare							yes
cd_knowledgeimage_icon_knowledge_node_dem_skyfragment	cd_knowledgeimage_icon_knowledge_node_dem_skyfragment							yes
cd_knowledgeimage_icon_knowledge_node_dem_skyfragment_complete	cd_knowledgeimage_icon_knowledge_node_dem_skyfragment_complete							yes
cd_knowledgeimage_icon_knowledge_node_dem_snakepath	cd_knowledgeimage_icon_knowledge_node_dem_snakepath							yes
cd_knowledgeimage_icon_knowledge_node_dem_snakepath_complete	cd_knowledgeimage_icon_knowledge_node_dem_snakepath_complete							yes
cd_knowledgeimage_icon_knowledge_node_desertfragment	cd_knowledgeimage_icon_knowledge_node_desertfragment							yes
cd_knowledgeimage_icon_knowledge_node_desertfragment_complete	cd_knowledgeimage_icon_knowledge_node_desertfragment_complete							yes
cd_knowledgeimage_icon_knowledge_node_her_lonelyaltar	cd_knowledgeimage_icon_knowledge_node_her_lonelyaltar							yes
cd_knowledgeimage_icon_knowledge_node_her_lonelyaltar_complete	cd_knowledgeimage_icon_knowledge_node_her_lonelyaltar_complete							yes
cd_knowledgeimage_icon_knowledge_node_her_mindaltar	cd_knowledgeimage_icon_knowledge_node_her_mindaltar							yes
cd_knowledgeimage_icon_knowledge_node_her_mindaltar_complete	cd_knowledgeimage_icon_knowledge_node_her_mindaltar_complete							yes
cd_knowledgeimage_icon_knowledge_node_her_secretgarden	cd_knowledgeimage_icon_knowledge_node_her_secretgarden							yes
cd_knowledgeimage_icon_knowledge_node_her_secretgarden_complete	cd_knowledgeimage_icon_knowledge_node_her_secretgarden_complete							yes
cd_knowledgeimage_icon_knowledge_node_her_truthroot	cd_knowledgeimage_icon_knowledge_node_her_truthroot							yes
cd_knowledgeimage_icon_knowledge_node_her_truthroot_complete	cd_knowledgeimage_icon_knowledge_node_her_truthroot_complete							yes
cd_knowledgeimage_icon_knowledge_node_her_vengeancedoor	cd_knowledgeimage_icon_knowledge_node_her_vengeancedoor							yes
cd_knowledgeimage_icon_knowledge_node_her_vengeancedoor_complete	cd_knowledgeimage_icon_knowledge_node_her_vengeancedoor_complete							yes
cd_knowledgeimage_icon_knowledge_node_kwe_darktemple	cd_knowledgeimage_icon_knowledge_node_kwe_darktemple							yes
cd_knowledgeimage_icon_knowledge_node_kwe_darktemple_complete	cd_knowledgeimage_icon_knowledge_node_kwe_darktemple_complete							yes
cd_knowledgeimage_icon_knowledge_node_kwe_dreamtree	cd_knowledgeimage_icon_knowledge_node_kwe_dreamtree							yes
cd_knowledgeimage_icon_knowledge_node_kwe_dreamtree_complete	cd_knowledgeimage_icon_knowledge_node_kwe_dreamtree_complete							yes
cd_knowledgeimage_icon_knowledge_node_kwe_skyloopbridge	cd_knowledgeimage_icon_knowledge_node_kwe_skyloopbridge							yes
cd_knowledgeimage_icon_knowledge_node_kwe_skyloopbridge_complete	cd_knowledgeimage_icon_knowledge_node_kwe_skyloopbridge_complete							yes
cd_knowledgeimage_icon_knowledge_node_kwe_skyrest	cd_knowledgeimage_icon_knowledge_node_kwe_skyrest							yes
cd_knowledgeimage_icon_knowledge_node_kwe_skyrest_complete	cd_knowledgeimage_icon_knowledge_node_kwe_skyrest_complete							yes
cd_knowledgeimage_icon_knowledge_node_kwe_testway	cd_knowledgeimage_icon_knowledge_node_kwe_testway							yes
cd_knowledgeimage_icon_knowledge_node_kwe_testway_complete	cd_knowledgeimage_icon_knowledge_node_kwe_testway_complete							yes
cd_knowledgeimage_icon_knowledge_node_kwe_winterparadise	cd_knowledgeimage_icon_knowledge_node_kwe_winterparadise							yes
cd_knowledgeimage_icon_knowledge_node_kwe_winterparadise_complete	cd_knowledgeimage_icon_knowledge_node_kwe_winterparadise_complete							yes
cd_knowledgeimage_knowle	cd_knowledgeimage_knowle							yes
cd_knowledgeimage_knowledge_abandonedcastle	cd_knowledgeimage_knowledge_abandonedcastle							yes
cd_knowledgeimage_knowledge_abyss_blackwolf	cd_knowledgeimage_knowledge_abyss_blackwolf							yes
cd_knowledgeimage_knowledge_abyss_crashed	cd_knowledgeimage_knowledge_abyss_crashed							yes
cd_knowledgeimage_knowledge_abyss_gate_bridge	cd_knowledgeimage_knowledge_abyss_gate_bridge							yes
cd_knowledgeimage_knowledge_abyss_mark	cd_knowledgeimage_knowledge_abyss_mark							yes
cd_knowledgeimage_knowledge_abyss_wraith	cd_knowledgeimage_knowledge_abyss_wraith							yes
cd_knowledgeimage_knowledge_abyssofoblivion_cave	cd_knowledgeimage_knowledge_abyssofoblivion_cave							yes
cd_knowledgeimage_knowledge_acid_spider	cd_knowledgeimage_knowledge_acid_spider							yes
cd_knowledgeimage_knowledge_adrian	cd_knowledgeimage_knowledge_adrian							yes
cd_knowledgeimage_knowledge_agnarr	cd_knowledgeimage_knowledge_agnarr							yes
cd_knowledgeimage_knowledge_airmine	cd_knowledgeimage_knowledge_airmine							yes
cd_knowledgeimage_knowledge_alan_serkis	cd_knowledgeimage_knowledge_alan_serkis							yes
cd_knowledgeimage_knowledge_alaric	cd_knowledgeimage_knowledge_alaric							yes
cd_knowledgeimage_knowledge_alderyngrace	cd_knowledgeimage_knowledge_alderyngrace							yes
cd_knowledgeimage_knowledge_alfonso	cd_knowledgeimage_knowledge_alfonso							yes
cd_knowledgeimage_knowledge_all_terrain_armored_gear	cd_knowledgeimage_knowledge_all_terrain_armored_gear							yes
cd_knowledgeimage_knowledge_alustin	cd_knowledgeimage_knowledge_alustin							yes
cd_knowledgeimage_knowledge_americanbulldog	cd_knowledgeimage_knowledge_americanbulldog							yes
cd_knowledgeimage_knowledge_ancient_dungeon_0001	cd_knowledgeimage_knowledge_ancient_dungeon_0001							yes
cd_knowledgeimage_knowledge_ancient_dungeon_0002	cd_knowledgeimage_knowledge_ancient_dungeon_0002							yes
cd_knowledgeimage_knowledge_ancient_dungeon_0003	cd_knowledgeimage_knowledge_ancient_dungeon_0003							yes
cd_knowledgeimage_knowledge_ancient_rift	cd_knowledgeimage_knowledge_ancient_rift							yes
cd_knowledgeimage_knowledge_ancient_standstone	cd_knowledgeimage_knowledge_ancient_standstone							yes
cd_knowledgeimage_knowledge_ancientstonesoldier	cd_knowledgeimage_knowledge_ancientstonesoldier							yes
cd_knowledgeimage_knowledge_animal_alpineibex_1	cd_knowledgeimage_knowledge_animal_alpineibex_1							yes
cd_knowledgeimage_knowledge_animal_riding_alpineibex_1	cd_knowledgeimage_knowledge_animal_riding_alpineibex_1							yes
cd_knowledgeimage_knowledge_animal_riding_bear_1	cd_knowledgeimage_knowledge_animal_riding_bear_1							yes
cd_knowledgeimage_knowledge_animal_riding_camel_1	cd_knowledgeimage_knowledge_animal_riding_camel_1							yes
cd_knowledgeimage_knowledge_animal_riding_carmabirdsaurus_1	cd_knowledgeimage_knowledge_animal_riding_carmabirdsaurus_1							yes
cd_knowledgeimage_knowledge_animal_riding_cucubird_2	cd_knowledgeimage_knowledge_animal_riding_cucubird_2							yes
cd_knowledgeimage_knowledge_animal_riding_deer_1	cd_knowledgeimage_knowledge_animal_riding_deer_1							yes
cd_knowledgeimage_knowledge_animal_riding_iguana_1	cd_knowledgeimage_knowledge_animal_riding_iguana_1							yes
cd_knowledgeimage_knowledge_animal_riding_warthog_1	cd_knowledgeimage_knowledge_animal_riding_warthog_1							yes
cd_knowledgeimage_knowledge_animal_riding_wolf_1	cd_knowledgeimage_knowledge_animal_riding_wolf_1							yes
cd_knowledgeimage_knowledge_anselmo	cd_knowledgeimage_knowledge_anselmo							yes
cd_knowledgeimage_knowledge_antoni	cd_knowledgeimage_knowledge_antoni							yes
cd_knowledgeimage_knowledge_antumbrasspear	cd_knowledgeimage_knowledge_antumbrasspear							yes
cd_knowledgeimage_knowledge_antumbrasstaff	cd_knowledgeimage_knowledge_antumbrasstaff							yes
cd_knowledgeimage_knowledge_antumbrassword	cd_knowledgeimage_knowledge_antumbrassword							yes
cd_knowledgeimage_knowledge_anvil_hill	cd_knowledgeimage_knowledge_anvil_hill							yes
cd_knowledgeimage_knowledge_anvil_riverterrace_zone	cd_knowledgeimage_knowledge_anvil_riverterrace_zone							yes
cd_knowledgeimage_knowledge_anvil_watersource	cd_knowledgeimage_knowledge_anvil_watersource							yes
cd_knowledgeimage_knowledge_anvilhill_pool	cd_knowledgeimage_knowledge_anvilhill_pool							yes
cd_knowledgeimage_knowledge_aquatictoned_ridge	cd_knowledgeimage_knowledge_aquatictoned_ridge							yes
cd_knowledgeimage_knowledge_arct	cd_knowledgeimage_knowledge_arct							yes
cd_knowledgeimage_knowledge_arctic_fox	cd_knowledgeimage_knowledge_arctic_fox							yes
cd_knowledgeimage_knowledge_arctic_reindeer	cd_knowledgeimage_knowledge_arctic_reindeer							yes
cd_knowledgeimage_knowledge_aris	cd_knowledgeimage_knowledge_aris							yes
cd_knowledgeimage_knowledge_arlan	cd_knowledgeimage_knowledge_arlan							yes
cd_knowledgeimage_knowledge_armadillo	cd_knowledgeimage_knowledge_armadillo							yes
cd_knowledgeimage_knowledge_arrowhead_mountain_coastal_cave	cd_knowledgeimage_knowledge_arrowhead_mountain_coastal_cave							yes
cd_knowledgeimage_knowledge_axolotl	cd_knowledgeimage_knowledge_axolotl							yes
cd_knowledgeimage_knowledge_azureian	cd_knowledgeimage_knowledge_azureian							yes
cd_knowledgeimage_knowledge_bactriancamel	cd_knowledgeimage_knowledge_bactriancamel							yes
cd_knowledgeimage_knowledge_bad_rattlesnake	cd_knowledgeimage_knowledge_bad_rattlesnake							yes
cd_knowledgeimage_knowledge_badger	cd_knowledgeimage_knowledge_badger							yes
cd_knowledgeimage_knowledge_baliogluchub	cd_knowledgeimage_knowledge_baliogluchub							yes
cd_knowledgeimage_knowledge_balthazarwyrmspeaker	cd_knowledgeimage_knowledge_balthazarwyrmspeaker							yes
cd_knowledgeimage_knowledge_banana_spider	cd_knowledgeimage_knowledge_banana_spider							yes
cd_knowledgeimage_knowledge_barden_midler	cd_knowledgeimage_knowledge_barden_midler							yes
cd_knowledgeimage_knowledge_bargul	cd_knowledgeimage_knowledge_bargul							yes
cd_knowledgeimage_knowledge_barnaby	cd_knowledgeimage_knowledge_barnaby							yes
cd_knowledgeimage_knowledge_basteer	cd_knowledgeimage_knowledge_basteer							yes
cd_knowledgeimage_knowledge_battle_boar	cd_knowledgeimage_knowledge_battle_boar							yes
cd_knowledgeimage_knowledge_bay_of_abundance	cd_knowledgeimage_knowledge_bay_of_abundance							yes
cd_knowledgeimage_knowledge_bayofabundance_beach	cd_knowledgeimage_knowledge_bayofabundance_beach							yes
cd_knowledgeimage_knowledge_bayofabundance_cave	cd_knowledgeimage_knowledge_bayofabundance_cave							yes
cd_knowledgeimage_knowledge_beacon_wolf_hill_0001	cd_knowledgeimage_knowledge_beacon_wolf_hill_0001							yes
cd_knowledgeimage_knowledge_beardtree_swamp_nodadouna_cave	cd_knowledgeimage_knowledge_beardtree_swamp_nodadouna_cave							yes
cd_knowledgeimage_knowledge_beardtree_swamp_seuonda_cave	cd_knowledgeimage_knowledge_beardtree_swamp_seuonda_cave							yes
cd_knowledgeimage_knowledge_beaver	cd_knowledgeimage_knowledge_beaver							yes
cd_knowledgeimage_knowledge_beighen	cd_knowledgeimage_knowledge_beighen							yes
cd_knowledgeimage_knowledge_beighen_domain	cd_knowledgeimage_knowledge_beighen_domain							yes
cd_knowledgeimage_knowledge_bellore	cd_knowledgeimage_knowledge_bellore							yes
cd_knowledgeimage_knowledge_benjari	cd_knowledgeimage_knowledge_benjari							yes
cd_knowledgeimage_knowledge_benus_mount_coastal_cave	cd_knowledgeimage_knowledge_benus_mount_coastal_cave							yes
cd_knowledgeimage_knowledge_benus_mount_salt_mine	cd_knowledgeimage_knowledge_benus_mount_salt_mine							yes
cd_knowledgeimage_knowledge_benus_river	cd_knowledgeimage_knowledge_benus_river							yes
cd_knowledgeimage_knowledge_ber_fort_0003_small	cd_knowledgeimage_knowledge_ber_fort_0003							yes
cd_knowledgeimage_knowledge_ber_fort_0009	cd_knowledgeimage_knowledge_ber_fort_0009							yes
cd_knowledgeimage_knowledge_ber_gateway_0001	cd_knowledgeimage_knowledge_ber_gateway_0001							yes
cd_knowledgeimage_knowledge_beyaz	cd_knowledgeimage_knowledge_beyaz							yes
cd_knowledgeimage_knowledge_bilwise	cd_knowledgeimage_knowledge_bilwise							yes
cd_knowledgeimage_knowledge_bismuth_landspider	cd_knowledgeimage_knowledge_bismuth_landspider							yes
cd_knowledgeimage_knowledge_bismuth_spider	cd_knowledgeimage_knowledge_bismuth_spider							yes
cd_knowledgeimage_knowledge_bison	cd_knowledgeimage_knowledge_bison							yes
cd_knowledgeimage_knowledge_black_claw_cave	cd_knowledgeimage_knowledge_black_claw_cave							yes
cd_knowledgeimage_knowledge_black_forest	cd_knowledgeimage_knowledge_black_forest							yes
cd_knowledgeimage_knowledge_black_horse	cd_knowledgeimage_knowledge_black_horse							yes
cd_knowledgeimage_knowledge_black_wall	cd_knowledgeimage_knowledge_black_wall							yes
cd_knowledgeimage_knowledge_black_wall_desire_cave	cd_knowledgeimage_knowledge_black_wall_desire_cave							yes
cd_knowledgeimage_knowledge_black_wall_truth_cave	cd_knowledgeimage_knowledge_black_wall_truth_cave							yes
cd_knowledgeimage_knowledge_blackbear_tank	cd_knowledgeimage_knowledge_blackbear_tank							yes
cd_knowledgeimage_knowledge_blackbrow_bleak	cd_knowledgeimage_knowledge_blackbrow_bleak							yes
cd_knowledgeimage_knowledge_blackseabream	cd_knowledgeimage_knowledge_blackseabream							yes
cd_knowledgeimage_knowledge_blacktail_flycatcher	cd_knowledgeimage_knowledge_blacktail_flycatcher							yes
cd_knowledgeimage_knowledge_blacktail_rattlesnake	cd_knowledgeimage_knowledge_blacktail_rattlesnake							yes
cd_knowledgeimage_knowledge_blackwall_watersource	cd_knowledgeimage_knowledge_blackwall_watersource							yes
cd_knowledgeimage_knowledge_blazing_dungeon	cd_knowledgeimage_knowledge_blazing_dungeon							yes
cd_knowledgeimage_knowledge_bleed_ruffians_pervin_market	cd_knowledgeimage_knowledge_bleed_ruffians_pervin_market							yes
cd_knowledgeimage_knowledge_blue_crab	cd_knowledgeimage_knowledge_blue_crab							yes
cd_knowledgeimage_knowledge_bluejay	cd_knowledgeimage_knowledge_bluejay							yes
cd_knowledgeimage_knowledge_blynhilde	cd_knowledgeimage_knowledge_blynhilde							yes
cd_knowledgeimage_knowledge_boris	cd_knowledgeimage_knowledge_boris							yes
cd_knowledgeimage_knowledge_boss_antumbraarchon	cd_knowledgeimage_knowledge_boss_antumbraarchon							yes
cd_knowledgeimage_knowledge_bowsprit_cape	cd_knowledgeimage_knowledge_bowsprit_cape							yes
cd_knowledgeimage_knowledge_breathofgiant_cave	cd_knowledgeimage_knowledge_breathofgiant_cave							yes
cd_knowledgeimage_knowledge_breeze_hill_mural_cave	cd_knowledgeimage_knowledge_breeze_hill_mural_cave							yes
cd_knowledgeimage_knowledge_breezeblown_brook	cd_knowledgeimage_knowledge_breezeblown_brook							yes
cd_knowledgeimage_knowledge_breezeblown_knoll	cd_knowledgeimage_knowledge_breezeblown_knoll							yes
cd_knowledgeimage_knowledge_bremer	cd_knowledgeimage_knowledge_bremer							yes
cd_knowledgeimage_knowledge_bridie_gu	cd_knowledgeimage_knowledge_bridie_gu							yes
cd_knowledgeimage_knowledge_brondell_dailyquest	cd_knowledgeimage_knowledge_brondell_dailyquest							yes
cd_knowledgeimage_knowledge_bunting_bird	cd_knowledgeimage_knowledge_bunting_bird							yes
cd_knowledgeimage_knowledge_burbot	cd_knowledgeimage_knowledge_burbot							yes
cd_knowledgeimage_knowledge_cal_adeline	cd_knowledgeimage_knowledge_cal_adeline							yes
cd_knowledgeimage_knowledge_cal_ella	cd_knowledgeimage_knowledge_cal_ella							yes
cd_knowledgeimage_knowledge_cal_gateway_0008_l	cd_knowledgeimage_knowledge_cal_gateway_0008							yes
cd_knowledgeimage_knowledge_cal_gateway_0008_r	cd_knowledgeimage_knowledge_cal_gateway_0008							yes
cd_knowledgeimage_knowledge_cal_helmut	cd_knowledgeimage_knowledge_cal_helmut							yes
cd_knowledgeimage_knowledge_cal_mark	cd_knowledgeimage_knowledge_cal_mark							yes
cd_knowledgeimage_knowledge_cal_robert	cd_knowledgeimage_knowledge_cal_robert							yes
cd_knowledgeimage_knowledge_caliburn	cd_knowledgeimage_knowledge_caliburn							yes
cd_knowledgeimage_knowledge_caliburnclan_i	cd_knowledgeimage_knowledge_caliburnclan_i							yes
cd_knowledgeimage_knowledge_camel	cd_knowledgeimage_knowledge_camel							yes
cd_knowledgeimage_knowledge_cannon_forge	cd_knowledgeimage_knowledge_cannon_forge							yes
cd_knowledgeimage_knowledge_caretta	cd_knowledgeimage_knowledge_caretta							yes
cd_knowledgeimage_knowledge_carp	cd_knowledgeimage_knowledge_carp							yes
cd_knowledgeimage_knowledge_cassowary	cd_knowledgeimage_knowledge_cassowary							yes
cd_knowledgeimage_knowledge_catmanager	cd_knowledgeimage_knowledge_catmanager							yes
cd_knowledgeimage_knowledge_chameleon	cd_knowledgeimage_knowledge_chameleon							yes
cd_knowledgeimage_knowledge_charon	cd_knowledgeimage_knowledge_charon							yes
cd_knowledgeimage_knowledge_chipmunk	cd_knowledgeimage_knowledge_chipmunk							yes
cd_knowledgeimage_knowledge_chocolatefactorymanager	cd_knowledgeimage_knowledge_chocolatefactorymanager							yes
cd_knowledgeimage_knowledge_circusballoon	cd_knowledgeimage_knowledge_circusballoon							yes
cd_knowledgeimage_knowledge_cobra	cd_knowledgeimage_knowledge_cobra							yes
cd_knowledgeimage_knowledge_colby	cd_knowledgeimage_knowledge_colby							yes
cd_knowledgeimage_knowledge_collared_dove	cd_knowledgeimage_knowledge_collared_dove							yes
cd_knowledgeimage_knowledge_collaredpeccary	cd_knowledgeimage_knowledge_collaredpeccary							yes
cd_knowledgeimage_knowledge_common_heron	cd_knowledgeimage_knowledge_common_heron							yes
cd_knowledgeimage_knowledge_common_redcrownedcrane	cd_knowledgeimage_knowledge_common_redcrownedcrane							yes
cd_knowledgeimage_knowledge_common_warehouse	cd_knowledgeimage_knowledge_common_warehouse							yes
cd_knowledgeimage_knowledge_common_winery	cd_knowledgeimage_knowledge_common_winery							yes
cd_knowledgeimage_knowledge_condor	cd_knowledgeimage_knowledge_condor							yes
cd_knowledgeimage_knowledge_conqueror_wastelands	cd_knowledgeimage_knowledge_conqueror_wastelands							yes
cd_knowledgeimage_knowledge_conqueror_wastelands_cave	cd_knowledgeimage_knowledge_conqueror_wastelands_cave							yes
cd_knowledgeimage_knowledge_cordelia	cd_knowledgeimage_knowledge_cordelia							yes
cd_knowledgeimage_knowledge_corvin	cd_knowledgeimage_knowledge_corvin							yes
cd_knowledgeimage_knowledge_countgrace	cd_knowledgeimage_knowledge_countgrace							yes
cd_knowledgeimage_knowledge_coyote	cd_knowledgeimage_knowledge_coyote							yes
cd_knowledgeimage_knowledge_crescentmoon_lake	cd_knowledgeimage_knowledge_crescentmoon_lake							yes
cd_knowledgeimage_knowledge_crimson_desert_dailyquest	cd_knowledgeimage_knowledge_crimson_desert_dailyquest							yes
cd_knowledgeimage_knowledge_crimson_desert_territory	cd_knowledgeimage_knowledge_crimson_desert_territory							yes
cd_knowledgeimage_knowledge_crimson_heart_cave	cd_knowledgeimage_knowledge_crimson_heart_cave							yes
cd_knowledgeimage_knowledge_crimson_mountains	cd_knowledgeimage_knowledge_crimson_mountains							yes
cd_knowledgeimage_knowledge_crimson_river	cd_knowledgeimage_knowledge_crimson_river							yes
cd_knowledgeimage_knowledge_crocodile	cd_knowledgeimage_knowledge_crocodile							yes
cd_knowledgeimage_knowledge_crookrock_crag	cd_knowledgeimage_knowledge_crookrock_crag							yes
cd_knowledgeimage_knowledge_crowclaw_isle	cd_knowledgeimage_knowledge_crowclaw_isle							yes
cd_knowledgeimage_knowledge_crucian_carp	cd_knowledgeimage_knowledge_crucian_carp							yes
cd_knowledgeimage_knowledge_crussistheformshaken	cd_knowledgeimage_knowledge_crussistheformshaken							yes
cd_knowledgeimage_knowledge_cuckoo	cd_knowledgeimage_knowledge_cuckoo							yes
cd_knowledgeimage_knowledge_cuvier	cd_knowledgeimage_knowledge_cuvier							yes
cd_knowledgeimage_knowledge_dabrera_horse	cd_knowledgeimage_knowledge_dabrera_horse							yes
cd_knowledgeimage_knowledge_darkking	cd_knowledgeimage_knowledge_darkking							yes
cd_knowledgeimage_knowledge_darknessking_soldiers	cd_knowledgeimage_knowledge_darknessking_soldiers							yes
cd_knowledgeimage_knowledge_deadfire_mountain	cd_knowledgeimage_knowledge_deadfire_mountain							yes
cd_knowledgeimage_knowledge_deepfog_basin	cd_knowledgeimage_knowledge_deepfog_basin							yes
cd_knowledgeimage_knowledge_deepthrust	cd_knowledgeimage_knowledge_deepthrust							yes
cd_knowledgeimage_knowledge_deepthrust_catch	cd_knowledgeimage_knowledge_deepthrust_catch							yes
cd_knowledgeimage_knowledge_deepthrust_consecutively	cd_knowledgeimage_knowledge_deepthrust_consecutively							yes
cd_knowledgeimage_knowledge_deer	cd_knowledgeimage_knowledge_deer							yes
cd_knowledgeimage_knowledge_deerking	cd_knowledgeimage_knowledge_deerking							yes
cd_knowledgeimage_knowledge_del_fort_0003	cd_knowledgeimage_knowledge_del_fort_0003							yes
cd_knowledgeimage_knowledge_del_fort_0004	cd_knowledgeimage_knowledge_del_fort_0004							yes
cd_knowledgeimage_knowledge_del_fort_0038	cd_knowledgeimage_knowledge_del_fort_0038							yes
cd_knowledgeimage_knowledge_del_fort_0040_stone_l	cd_knowledgeimage_knowledge_del_fort_0040							yes
cd_knowledgeimage_knowledge_del_fort_0051	cd_knowledgeimage_knowledge_del_fort_0051							yes
cd_knowledgeimage_knowledge_del_fort_stone_0048_l	cd_knowledgeimage_knowledge_del_fort_stone_0048							yes
cd_knowledgeimage_knowledge_del_frontier_gatehouse_0001	cd_knowledgeimage_knowledge_del_frontier_gatehouse_0001							yes
cd_knowledgeimage_knowledge_del_gateway_0001	cd_knowledgeimage_knowledge_del_gateway_0001							yes
cd_knowledgeimage_knowledge_del_gateway_0007_stone_f	cd_knowledgeimage_knowledge_del_gateway_0007							yes
cd_knowledgeimage_knowledge_del_gateway_0007_stone_r	cd_knowledgeimage_knowledge_del_gateway_0007							yes
cd_knowledgeimage_knowledge_del_hexeheim_0001	cd_knowledgeimage_knowledge_del_hexeheim_0001							yes
cd_knowledgeimage_knowledge_del_machinefort	cd_knowledgeimage_knowledge_del_machinefort							yes
cd_knowledgeimage_knowledge_del_shipandtomb	cd_knowledgeimage_knowledge_del_shipandtomb							yes
cd_knowledgeimage_knowledge_del_tankfactory	cd_knowledgeimage_knowledge_del_tankfactory							yes
cd_knowledgeimage_knowledge_delesyia_rivermouth	cd_knowledgeimage_knowledge_delesyia_rivermouth							yes
cd_knowledgeimage_knowledge_delesyian_ancient_waterway	cd_knowledgeimage_knowledge_delesyian_ancient_waterway							yes
cd_knowledgeimage_knowledge_delpheon_dailyquest	cd_knowledgeimage_knowledge_delpheon_dailyquest							yes
cd_knowledgeimage_knowledge_delpheon_territory	cd_knowledgeimage_knowledge_delpheon_territory							yes
cd_knowledgeimage_knowledge_dem_applefarm_0001_f	cd_knowledgeimage_knowledge_dem_applefarm_0001							yes
cd_knowledgeimage_knowledge_dem_applefarm_0001_r	cd_knowledgeimage_knowledge_dem_applefarm_0001							yes
cd_knowledgeimage_knowledge_dem_azerian	cd_knowledgeimage_knowledge_dem_azerian							yes
