Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_knowledgeimage_node_mystery_stones_iii	cd_knowledgeimage_node_mystery_stones_iii							yes
cd_knowledgeimage_node_mystery_stones_iv	cd_knowledgeimage_node_mystery_stones_iv							yes
cd_knowledgeimage_node_mystery_stones_v	cd_knowledgeimage_node_mystery_stones_v							yes
cd_knowledgeimage_node_mystery_stones_vi	cd_knowledgeimage_node_mystery_stones_vi							yes
cd_knowledgeimage_node_mystery_stones_vii	cd_knowledgeimage_node_mystery_stones_vii							yes
cd_knowledgeimage_node_neut_snaketailgate	cd_knowledgeimage_node_neut_snaketailgate							yes
cd_knowledgeimage_node_node_her_drakefallbanditcamp	cd_knowledgeimage_node_node_her_drakefallbanditcamp							yes
cd_knowledgeimage_node_odeck	cd_knowledgeimage_node_odeck							yes
cd_knowledgeimage_node_odeck_redlake	cd_knowledgeimage_node_odeck_redlake							yes
cd_knowledgeimage_node_odeck_ruins	cd_knowledgeimage_node_odeck_ruins							yes
cd_knowledgeimage_node_odeck_ruins_i	cd_knowledgeimage_node_odeck_ruins_i							yes
cd_knowledgeimage_node_odeck_ruins_ii	cd_knowledgeimage_node_odeck_ruins_ii							yes
cd_knowledgeimage_node_odeck_wartergate	cd_knowledgeimage_node_odeck_wartergate							yes
cd_knowledgeimage_node_pailune_beacon	cd_knowledgeimage_node_pailune_beacon							yes
cd_knowledgeimage_node_pailune_fishing_village	cd_knowledgeimage_node_pailune_fishing_village							yes
cd_knowledgeimage_node_pailune_lake	cd_knowledgeimage_node_pailune_lake							yes
cd_knowledgeimage_node_pailune_ranch	cd_knowledgeimage_node_pailune_ranch							yes
cd_knowledgeimage_node_pailune_watergate	cd_knowledgeimage_node_pailune_watergate							yes
cd_knowledgeimage_node_pailune_witch	cd_knowledgeimage_node_pailune_witch							yes
cd_knowledgeimage_node_pasture	cd_knowledgeimage_node_pasture							yes
cd_knowledgeimage_node_peistore_wanted	cd_knowledgeimage_node_peistore_wanted							yes
cd_knowledgeimage_node_piratei	cd_knowledgeimage_node_piratei							yes
cd_knowledgeimage_node_pororin_farmi	cd_knowledgeimage_node_pororin_farmi							yes
cd_knowledgeimage_node_pororin_farmii	cd_knowledgeimage_node_pororin_farmii							yes
cd_knowledgeimage_node_pororin_ruinii	cd_knowledgeimage_node_pororin_ruinii							yes
cd_knowledgeimage_node_pororinvillage_child_01	cd_knowledgeimage_node_pororinvillage_child_01							yes
cd_knowledgeimage_node_pottomb_sulfurfield	cd_knowledgeimage_node_pottomb_sulfurfield							yes
cd_knowledgeimage_node_quietsnowyshelter	cd_knowledgeimage_node_quietsnowyshelter							yes
cd_knowledgeimage_node_redorc_beacon	cd_knowledgeimage_node_redorc_beacon							yes
cd_knowledgeimage_node_redorc_furnace	cd_knowledgeimage_node_redorc_furnace							yes
cd_knowledgeimage_node_redorc_lumberyard	cd_knowledgeimage_node_redorc_lumberyard							yes
cd_knowledgeimage_node_redorc_outpost	cd_knowledgeimage_node_redorc_outpost							yes
cd_knowledgeimage_node_redorc_storage	cd_knowledgeimage_node_redorc_storage							yes
cd_knowledgeimage_node_redtree_iii	cd_knowledgeimage_node_redtree_iii							yes
cd_knowledgeimage_node_reglegoblin_campi	cd_knowledgeimage_node_reglegoblin_campi							yes
cd_knowledgeimage_node_restarea_00	cd_knowledgeimage_node_restarea_00							yes
cd_knowledgeimage_node_reventainwinery	cd_knowledgeimage_node_reventainwinery							yes
cd_knowledgeimage_node_righteousarrows	cd_knowledgeimage_node_righteousarrows							yes
cd_knowledgeimage_node_rock_village_tradestorage	cd_knowledgeimage_node_rock_village_tradestorage							yes
cd_knowledgeimage_node_rock_village_watchtower_i	cd_knowledgeimage_node_rock_village_watchtower_i							yes
cd_knowledgeimage_node_rock_village_watchtower_ii	cd_knowledgeimage_node_rock_village_watchtower_ii							yes
cd_knowledgeimage_node_rock_village_watchtower_iii	cd_knowledgeimage_node_rock_village_watchtower_iii							yes
cd_knowledgeimage_node_rock_village_watchtower_iv	cd_knowledgeimage_node_rock_village_watchtower_iv							yes
cd_knowledgeimage_node_royaltomb	cd_knowledgeimage_node_royaltomb							yes
cd_knowledgeimage_node_ruined_village_i	cd_knowledgeimage_node_ruined_village_i							yes
cd_knowledgeimage_node_ruined_village_iii	cd_knowledgeimage_node_ruined_village_iii							yes
cd_knowledgeimage_node_ruined_village_iv	cd_knowledgeimage_node_ruined_village_iv							yes
cd_knowledgeimage_node_ruins_00	cd_knowledgeimage_node_ruins_00							yes
cd_knowledgeimage_node_ruins_01	cd_knowledgeimage_node_ruins_01							yes
cd_knowledgeimage_node_ruins_excavation	cd_knowledgeimage_node_ruins_excavation							yes
cd_knowledgeimage_node_ruins_exploration_camp	cd_knowledgeimage_node_ruins_exploration_camp							yes
cd_knowledgeimage_node_ruins_traces	cd_knowledgeimage_node_ruins_traces							yes
cd_knowledgeimage_node_ruinsexcavation_areai	cd_knowledgeimage_node_ruinsexcavation_areai							yes
cd_knowledgeimage_node_ruinsexcavation_areaii	cd_knowledgeimage_node_ruinsexcavation_areaii							yes
cd_knowledgeimage_node_rumsxoapiary_1	cd_knowledgeimage_node_rumsxoapiary_1							yes
cd_knowledgeimage_node_sacked_caravancamp	cd_knowledgeimage_node_sacked_caravancamp							yes
cd_knowledgeimage_node_sacked_fortress	cd_knowledgeimage_node_sacked_fortress							yes
cd_knowledgeimage_node_sacked_village_i	cd_knowledgeimage_node_sacked_village_i							yes
cd_knowledgeimage_node_sacked_village_ii	cd_knowledgeimage_node_sacked_village_ii							yes
cd_knowledgeimage_node_sacked_village_iii	cd_knowledgeimage_node_sacked_village_iii							yes
cd_knowledgeimage_node_saddlemaker	cd_knowledgeimage_node_saddlemaker							yes
cd_knowledgeimage_node_saltmine	cd_knowledgeimage_node_saltmine							yes
cd_knowledgeimage_node_saltroad_camp	cd_knowledgeimage_node_saltroad_camp							yes
cd_knowledgeimage_node_saltroad_caravancamp	cd_knowledgeimage_node_saltroad_caravancamp							yes
cd_knowledgeimage_node_scholarstoneinstitute	cd_knowledgeimage_node_scholarstoneinstitute							yes
cd_knowledgeimage_node_scrapyard	cd_knowledgeimage_node_scrapyard							yes
cd_knowledgeimage_node_secret_base	cd_knowledgeimage_node_secret_base							yes
cd_knowledgeimage_node_secret_warehouse	cd_knowledgeimage_node_secret_warehouse							yes
cd_knowledgeimage_node_seniavillage_crane	cd_knowledgeimage_node_seniavillage_crane							yes
cd_knowledgeimage_node_shamanic_tree	cd_knowledgeimage_node_shamanic_tree							yes
cd_knowledgeimage_node_shipyard_00	cd_knowledgeimage_node_shipyard_00							yes
cd_knowledgeimage_node_siegeweapon_forge	cd_knowledgeimage_node_siegeweapon_forge							yes
cd_knowledgeimage_node_skoghorn_wharf	cd_knowledgeimage_node_skoghorn_wharf							yes
cd_knowledgeimage_node_skohorn_farm	cd_knowledgeimage_node_skohorn_farm							yes
cd_knowledgeimage_node_slope_fountain	cd_knowledgeimage_node_slope_fountain							yes
cd_knowledgeimage_node_southernquarry	cd_knowledgeimage_node_southernquarry							yes
cd_knowledgeimage_node_spidercastle	cd_knowledgeimage_node_spidercastle							yes
cd_knowledgeimage_node_taitan	cd_knowledgeimage_node_taitan							yes
cd_knowledgeimage_node_temple_ruins	cd_knowledgeimage_node_temple_ruins							yes
cd_knowledgeimage_node_the_drunken_black_bears	cd_knowledgeimage_node_the_drunken_black_bears							yes
cd_knowledgeimage_node_tombstone_workshop	cd_knowledgeimage_node_tombstone_workshop							yes
cd_knowledgeimage_node_tommase_sulfurhyenaboss	cd_knowledgeimage_node_tommase_sulfurhyenaboss							yes
cd_knowledgeimage_node_tommase_watchtoweri	cd_knowledgeimage_node_tommase_watchtoweri							yes
cd_knowledgeimage_node_tommase_watchtowerii	cd_knowledgeimage_node_tommase_watchtowerii							yes
cd_knowledgeimage_node_tommaso_arena	cd_knowledgeimage_node_tommaso_arena							yes
cd_knowledgeimage_node_tommaso_beacon	cd_knowledgeimage_node_tommaso_beacon							yes
cd_knowledgeimage_node_tomstore_wanted	cd_knowledgeimage_node_tomstore_wanted							yes
cd_knowledgeimage_node_totem_village	cd_knowledgeimage_node_totem_village							yes
cd_knowledgeimage_node_tower_ruins	cd_knowledgeimage_node_tower_ruins							yes
cd_knowledgeimage_node_trapmaker	cd_knowledgeimage_node_trapmaker							yes
cd_knowledgeimage_node_trapvillage	cd_knowledgeimage_node_trapvillage							yes
cd_knowledgeimage_node_treasurefisher_camp	cd_knowledgeimage_node_treasurefisher_camp							yes
cd_knowledgeimage_node_trembling_woods	cd_knowledgeimage_node_trembling_woods							yes
cd_knowledgeimage_node_troll_hunter	cd_knowledgeimage_node_troll_hunter							yes
cd_knowledgeimage_node_troll_riders_gianttotem	cd_knowledgeimage_node_troll_riders_gianttotem							yes
cd_knowledgeimage_node_troll_smuggler	cd_knowledgeimage_node_troll_smuggler							yes
cd_knowledgeimage_node_trolltower	cd_knowledgeimage_node_trolltower							yes
cd_knowledgeimage_node_tumulus	cd_knowledgeimage_node_tumulus							yes
cd_knowledgeimage_node_varnia_bridge_gateway	cd_knowledgeimage_node_varnia_bridge_gateway							yes
cd_knowledgeimage_node_varnia_saltroad_camp	cd_knowledgeimage_node_varnia_saltroad_camp							yes
cd_knowledgeimage_node_varnia_trade_camp	cd_knowledgeimage_node_varnia_trade_camp							yes
cd_knowledgeimage_node_varstore_wanted	cd_knowledgeimage_node_varstore_wanted							yes
cd_knowledgeimage_node_vellua_hunter	cd_knowledgeimage_node_vellua_hunter							yes
cd_knowledgeimage_node_vine_village	cd_knowledgeimage_node_vine_village							yes
cd_knowledgeimage_node_wagon_workshop	cd_knowledgeimage_node_wagon_workshop							yes
cd_knowledgeimage_node_wagonmaker	cd_knowledgeimage_node_wagonmaker							yes
cd_knowledgeimage_node_wastewander_rogue_2	cd_knowledgeimage_node_wastewander_rogue_2							yes
cd_knowledgeimage_node_wastewander_rogue_3	cd_knowledgeimage_node_wastewander_rogue_3							yes
cd_knowledgeimage_node_wastewander_rogue_4	cd_knowledgeimage_node_wastewander_rogue_4							yes
cd_knowledgeimage_node_wastewander_rogue_6	cd_knowledgeimage_node_wastewander_rogue_6							yes
cd_knowledgeimage_node_wastewander_rogue_7	cd_knowledgeimage_node_wastewander_rogue_7							yes
cd_knowledgeimage_node_wastewander_rogue_8	cd_knowledgeimage_node_wastewander_rogue_8							yes
cd_knowledgeimage_node_wastewander_rogue_9	cd_knowledgeimage_node_wastewander_rogue_9							yes
cd_knowledgeimage_node_watchtower_01	cd_knowledgeimage_node_watchtower_01							yes
cd_knowledgeimage_node_watermill_i	cd_knowledgeimage_node_watermill_i							yes
cd_knowledgeimage_node_watermill_ii	cd_knowledgeimage_node_watermill_ii							yes
cd_knowledgeimage_node_wayward_woods_witch	cd_knowledgeimage_node_wayward_woods_witch							yes
cd_knowledgeimage_node_weapon_development_workshop	cd_knowledgeimage_node_weapon_development_workshop							yes
cd_knowledgeimage_node_webmaker	cd_knowledgeimage_node_webmaker							yes
cd_knowledgeimage_node_wyvern_tamers	cd_knowledgeimage_node_wyvern_tamers							yes
cd_knowledgeimage_node_yakhchal	cd_knowledgeimage_node_yakhchal							yes
cd_knowledgeimage_nom_unique_benjamin_4799	cd_knowledgeimage_nom_unique_benjamin_4799							yes
cd_knowledgeimage_quest_node_dem_frostfort_block	cd_knowledgeimage_quest_node_dem_frostfort_block							yes
cd_knowledgeimage_subinner_armory	cd_knowledgeimage_subinner_armory							yes
cd_knowledgeimage_subinner_council	cd_knowledgeimage_subinner_council							yes
cd_knowledgeimage_subinner_fire_control_post	cd_knowledgeimage_subinner_fire_control_post							yes
cd_knowledgeimage_subinner_food	cd_knowledgeimage_subinner_food							yes
cd_knowledgeimage_subinner_hospital	cd_knowledgeimage_subinner_hospital							yes
cd_knowledgeimage_subinner_marni_food	cd_knowledgeimage_subinner_marni_food							yes
cd_knowledgeimage_subinner_marni_salt	cd_knowledgeimage_subinner_marni_salt							yes
cd_knowledgeimage_subinner_marni_supply	cd_knowledgeimage_subinner_marni_supply							yes
cd_knowledgeimage_subinner_pailune_barracks	cd_knowledgeimage_subinner_pailune_barracks							yes
cd_knowledgeimage_subinner_pailune_hospital	cd_knowledgeimage_subinner_pailune_hospital							yes
cd_knowledgeimage_subinner_pailune_trade	cd_knowledgeimage_subinner_pailune_trade							yes
cd_knowledgeimage_subinner_pailune_university	cd_knowledgeimage_subinner_pailune_university							yes
cd_knowledgeimage_subinner_pipe	cd_knowledgeimage_subinner_pipe							yes
cd_knowledgeimage_subinner_receiver1	cd_knowledgeimage_subinner_receiver1							yes
cd_knowledgeimage_subinner_receiver2	cd_knowledgeimage_subinner_receiver2							yes
cd_knowledgeimage_subinner_siegetower	cd_knowledgeimage_subinner_siegetower							yes
cd_knowledgeimage_subinner_training_area	cd_knowledgeimage_subinner_training_area							yes
cd_knowledgeimage_subinner_turret3	cd_knowledgeimage_subinner_turret3							yes
cd_knowledgeimage_subinner_wood	cd_knowledgeimage_subinner_wood							yes
cd_knowledgeimage_valley_of_vultures	cd_knowledgeimage_valley_of_vultures							yes
cd_knowledgeimage_worldmapicon_abandoned_tombs	cd_knowledgeimage_worldmapicon_abandoned_tombs							yes
cd_knowledgeimage_worldmapicon_abandonedcastle	cd_knowledgeimage_worldmapicon_abandonedcastle							yes
cd_knowledgeimage_worldmapicon_abyss_crashed	cd_knowledgeimage_worldmapicon_abyss_crashed							yes
cd_knowledgeimage_worldmapicon_ancient_fissure	cd_knowledgeimage_worldmapicon_ancient_fissure							yes
cd_knowledgeimage_worldmapicon_ancient_rock_00	cd_knowledgeimage_worldmapicon_ancient_rock_00							yes
cd_knowledgeimage_worldmapicon_bamboo_forest	cd_knowledgeimage_worldmapicon_bamboo_forest							yes
cd_knowledgeimage_worldmapicon_beacon_wolf_hill_0001	cd_knowledgeimage_worldmapicon_beacon_wolf_hill_0001							yes
cd_knowledgeimage_worldmapicon_ber_fort_0009	cd_knowledgeimage_worldmapicon_ber_fort_0009							yes
cd_knowledgeimage_worldmapicon_brewery_tradingpost	cd_knowledgeimage_worldmapicon_brewery_tradingpost							yes
cd_knowledgeimage_worldmapicon_broken_bridge	cd_knowledgeimage_worldmapicon_broken_bridge							yes
cd_knowledgeimage_worldmapicon_broken_castle	cd_knowledgeimage_worldmapicon_broken_castle							yes
cd_knowledgeimage_worldmapicon_burned_forest	cd_knowledgeimage_worldmapicon_burned_forest							yes
cd_knowledgeimage_worldmapicon_cacao_farm	cd_knowledgeimage_worldmapicon_cacao_farm							yes
cd_knowledgeimage_worldmapicon_crim_fortmusket_00	cd_knowledgeimage_worldmapicon_crim_fortmusket_00							yes
cd_knowledgeimage_worldmapicon_crim_musket_ultimateweapon_0001	cd_knowledgeimage_worldmapicon_crim_musket_ultimateweapon_0001							yes
cd_knowledgeimage_worldmapicon_crim_musket_ultimateweapon_i_0002	cd_knowledgeimage_worldmapicon_crim_musket_ultimateweapon_i_0002							yes
cd_knowledgeimage_worldmapicon_crim_musket_ultimateweapon_ii_0002	cd_knowledgeimage_worldmapicon_crim_musket_ultimateweapon_ii_0002							yes
cd_knowledgeimage_worldmapicon_crim_musket_ultimateweapon_iii_0002	cd_knowledgeimage_worldmapicon_crim_musket_ultimateweapon_iii_0002							yes
cd_knowledgeimage_worldmapicon_crim_suntower_abyss	cd_knowledgeimage_worldmapicon_crim_suntower_abyss							yes
cd_knowledgeimage_worldmapicon_crim_urdavah_00	cd_knowledgeimage_worldmapicon_crim_urdavah_00							yes
cd_knowledgeimage_worldmapicon_crimson_mountains_fortress	cd_knowledgeimage_worldmapicon_crimson_mountains_fortress							yes
cd_knowledgeimage_worldmapicon_del_abyss_ruins_00	cd_knowledgeimage_worldmapicon_del_abyss_ruins_00							yes
cd_knowledgeimage_worldmapicon_del_clocktower	cd_knowledgeimage_worldmapicon_del_clocktower							yes
cd_knowledgeimage_worldmapicon_del_clocktower_abyss	cd_knowledgeimage_worldmapicon_del_clocktower_abyss							yes
cd_knowledgeimage_worldmapicon_del_fort_0003	cd_knowledgeimage_worldmapicon_del_fort_0003							yes
cd_knowledgeimage_worldmapicon_del_fort_stone_0048_l	cd_knowledgeimage_worldmapicon_del_fort_stone_0048							yes
cd_knowledgeimage_worldmapicon_del_hexeheim_00	cd_knowledgeimage_worldmapicon_del_hexeheim_00							yes
cd_knowledgeimage_worldmapicon_del_machinefort	cd_knowledgeimage_worldmapicon_del_machinefort							yes
cd_knowledgeimage_worldmapicon_del_marniaircastle_00	cd_knowledgeimage_worldmapicon_del_marniaircastle_00							yes
cd_knowledgeimage_worldmapicon_del_marniairlab_00	cd_knowledgeimage_worldmapicon_del_marniairlab_00							yes
cd_knowledgeimage_worldmapicon_del_marnipark_00	cd_knowledgeimage_worldmapicon_del_marnipark_00							yes
cd_knowledgeimage_worldmapicon_del_marnisecretfort	cd_knowledgeimage_worldmapicon_del_marnisecretfort							yes
cd_knowledgeimage_worldmapicon_del_mistwoodlake_00	cd_knowledgeimage_worldmapicon_del_mistwoodlake_00							yes
cd_knowledgeimage_worldmapicon_del_shipandtomb	cd_knowledgeimage_worldmapicon_del_shipandtomb							yes
cd_knowledgeimage_worldmapicon_del_snaketemple_00	cd_knowledgeimage_worldmapicon_del_snaketemple_00							yes
cd_knowledgeimage_worldmapicon_del_tankfactory	cd_knowledgeimage_worldmapicon_del_tankfactory							yes
cd_knowledgeimage_worldmapicon_del_windclifffort_00	cd_knowledgeimage_worldmapicon_del_windclifffort_00							yes
cd_knowledgeimage_worldmapicon_delesyia_excavation_area	cd_knowledgeimage_worldmapicon_delesyia_excavation_area							yes
cd_knowledgeimage_worldmapicon_delesyia_park_ruins_i	cd_knowledgeimage_worldmapicon_delesyia_park_ruins_i							yes
cd_knowledgeimage_worldmapicon_delesyia_park_ruins_ii	cd_knowledgeimage_worldmapicon_delesyia_park_ruins_ii							yes
cd_knowledgeimage_worldmapicon_delesyiaharbor_00	cd_knowledgeimage_worldmapicon_delesyiaharbor_00							yes
cd_knowledgeimage_worldmapicon_delesyiainstitute	cd_knowledgeimage_worldmapicon_delesyiainstitute							yes
cd_knowledgeimage_worldmapicon_delesyian_alliance_gatewayii	cd_knowledgeimage_worldmapicon_delesyian_alliance_gatewayii							yes
cd_knowledgeimage_worldmapicon_dem_applefarm_0001_r	cd_knowledgeimage_worldmapicon_dem_applefarm_0001							yes
cd_knowledgeimage_worldmapicon_dem_circus_0001	cd_knowledgeimage_worldmapicon_dem_circus_0001							yes
cd_knowledgeimage_worldmapicon_dem_ironstronghold	cd_knowledgeimage_worldmapicon_dem_ironstronghold							yes
cd_knowledgeimage_worldmapicon_dem_jumptower	cd_knowledgeimage_worldmapicon_dem_jumptower							yes
cd_knowledgeimage_worldmapicon_dem_jumptower_abyss	cd_knowledgeimage_worldmapicon_dem_jumptower_abyss							yes
cd_knowledgeimage_worldmapicon_dem_monastery_0001	cd_knowledgeimage_worldmapicon_dem_monastery_0001							yes
cd_knowledgeimage_worldmapicon_dem_moonlake_00	cd_knowledgeimage_worldmapicon_dem_moonlake_00							yes
cd_knowledgeimage_worldmapicon_dem_racetrack_0001	cd_knowledgeimage_worldmapicon_dem_racetrack_0001							yes
cd_knowledgeimage_worldmapicon_dem_thornrosefort_00	cd_knowledgeimage_worldmapicon_dem_thornrosefort_00							yes
cd_knowledgeimage_worldmapicon_dem_truthgate_00	cd_knowledgeimage_worldmapicon_dem_truthgate_00							yes
cd_knowledgeimage_worldmapicon_dem_wisdomtower	cd_knowledgeimage_worldmapicon_dem_wisdomtower							yes
cd_knowledgeimage_worldmapicon_dem_wisdomtower_abyss	cd_knowledgeimage_worldmapicon_dem_wisdomtower_abyss							yes
cd_knowledgeimage_worldmapicon_demeniss_armory_00	cd_knowledgeimage_worldmapicon_demeniss_armory_00							yes
cd_knowledgeimage_worldmapicon_demeniss_port	cd_knowledgeimage_worldmapicon_demeniss_port							yes
cd_knowledgeimage_worldmapicon_demeniss_stronghold_forestalter	cd_knowledgeimage_worldmapicon_demeniss_stronghold_forestalter							yes
cd_knowledgeimage_worldmapicon_demenisszoo	cd_knowledgeimage_worldmapicon_demenisszoo							yes
cd_knowledgeimage_worldmapicon_desert_harrier_hyena_den	cd_knowledgeimage_worldmapicon_desert_harrier_hyena_den							yes
cd_knowledgeimage_worldmapicon_desert_towervillage_00	cd_knowledgeimage_worldmapicon_desert_towervillage_00							yes
cd_knowledgeimage_worldmapicon_destroyed_village	cd_knowledgeimage_worldmapicon_destroyed_village							yes
cd_knowledgeimage_worldmapicon_devinetree	cd_knowledgeimage_worldmapicon_devinetree							yes
cd_knowledgeimage_worldmapicon_drilling_site	cd_knowledgeimage_worldmapicon_drilling_site							yes
cd_knowledgeimage_worldmapicon_dry_river	cd_knowledgeimage_worldmapicon_dry_river							yes
cd_knowledgeimage_worldmapicon_frozenaltar	cd_knowledgeimage_worldmapicon_frozenaltar							yes
cd_knowledgeimage_worldmapicon_goblin_brewery_00	cd_knowledgeimage_worldmapicon_goblin_brewery_00							yes
cd_knowledgeimage_worldmapicon_goblin_riders	cd_knowledgeimage_worldmapicon_goblin_riders							yes
cd_knowledgeimage_worldmapicon_goblin_treasure_trove_00	cd_knowledgeimage_worldmapicon_goblin_treasure_trove_00							yes
cd_knowledgeimage_worldmapicon_goldenfistsarena_00	cd_knowledgeimage_worldmapicon_goldenfistsarena_00							yes
cd_knowledgeimage_worldmapicon_goldleafguildhouse_child_04	cd_knowledgeimage_worldmapicon_goldleafguildhouse_child_04							yes
cd_knowledgeimage_worldmapicon_graymane_temple_00	cd_knowledgeimage_worldmapicon_graymane_temple_00							yes
cd_knowledgeimage_worldmapicon_halssius_sanatorium	cd_knowledgeimage_worldmapicon_halssius_sanatorium							yes
cd_knowledgeimage_worldmapicon_harpy_nest	cd_knowledgeimage_worldmapicon_harpy_nest							yes
cd_knowledgeimage_worldmapicon_her_basecamp_0001	cd_knowledgeimage_worldmapicon_her_basecamp_0001							yes
cd_knowledgeimage_worldmapicon_her_basecamp_0002	cd_knowledgeimage_worldmapicon_her_basecamp_0002							yes
cd_knowledgeimage_worldmapicon_her_basecamp_0003	cd_knowledgeimage_worldmapicon_her_basecamp_0003							yes
cd_knowledgeimage_worldmapicon_her_basecamp_0004	cd_knowledgeimage_worldmapicon_her_basecamp_0004							yes
cd_knowledgeimage_worldmapicon_her_basecamp_0005	cd_knowledgeimage_worldmapicon_her_basecamp_0005							yes
cd_knowledgeimage_worldmapicon_her_kharonsolake_00	cd_knowledgeimage_worldmapicon_her_kharonsolake_00							yes
cd_knowledgeimage_worldmapicon_her_saddlemaker	cd_knowledgeimage_worldmapicon_her_saddlemaker							yes
cd_knowledgeimage_worldmapicon_her_shipyard_0001	cd_knowledgeimage_worldmapicon_her_shipyard_0001							yes
cd_knowledgeimage_worldmapicon_her_spidercastle_00	cd_knowledgeimage_worldmapicon_her_spidercastle_00							yes
cd_knowledgeimage_worldmapicon_her_spireofthestars	cd_knowledgeimage_worldmapicon_her_spireofthestars							yes
cd_knowledgeimage_worldmapicon_her_spireofthestars_abyss	cd_knowledgeimage_worldmapicon_her_spireofthestars_abyss							yes
cd_knowledgeimage_worldmapicon_hernand_witch	cd_knowledgeimage_worldmapicon_hernand_witch							yes
cd_knowledgeimage_worldmapicon_hyosudae_street_00	cd_knowledgeimage_worldmapicon_hyosudae_street_00							yes
cd_knowledgeimage_worldmapicon_jijeong_rock	cd_knowledgeimage_worldmapicon_jijeong_rock							yes
cd_knowledgeimage_worldmapicon_kwe_destructiontower	cd_knowledgeimage_worldmapicon_kwe_destructiontower							yes
cd_knowledgeimage_worldmapicon_kwe_redlake_00	cd_knowledgeimage_worldmapicon_kwe_redlake_00							yes
cd_knowledgeimage_worldmapicon_kwe_spireofringingtruth	cd_knowledgeimage_worldmapicon_kwe_spireofringingtruth							yes
cd_knowledgeimage_worldmapicon_kwe_spireofringingtruth_abyss	cd_knowledgeimage_worldmapicon_kwe_spireofringingtruth_abyss							yes
cd_knowledgeimage_worldmapicon_kwe_vannsteinlake_00	cd_knowledgeimage_worldmapicon_kwe_vannsteinlake_00							yes
cd_knowledgeimage_worldmapicon_laboratory	cd_knowledgeimage_worldmapicon_laboratory							yes
cd_knowledgeimage_worldmapicon_landspider_swamp	cd_knowledgeimage_worldmapicon_landspider_swamp							yes
cd_knowledgeimage_worldmapicon_leatherlovers_hideout	cd_knowledgeimage_worldmapicon_leatherlovers_hideout							yes
cd_knowledgeimage_worldmapicon_marni_barrier_fortresstransformer_00	cd_knowledgeimage_worldmapicon_marni_barrier_fortresstransformer_00							yes
cd_knowledgeimage_worldmapicon_marni_tank_outposti	cd_knowledgeimage_worldmapicon_marni_tank_outposti							yes
cd_knowledgeimage_worldmapicon_mazeforest_longleaf_tree_town	cd_knowledgeimage_worldmapicon_mazeforest_longleaf_tree_town							yes
cd_knowledgeimage_worldmapicon_muddy_puddle	cd_knowledgeimage_worldmapicon_muddy_puddle							yes
cd_knowledgeimage_worldmapicon_mystery_stones_00	cd_knowledgeimage_worldmapicon_mystery_stones_00							yes
cd_knowledgeimage_worldmapicon_neut_delpheon_00	cd_knowledgeimage_worldmapicon_neut_delpheon_00							yes
cd_knowledgeimage_worldmapicon_neut_gorthakironmaker_00	cd_knowledgeimage_worldmapicon_neut_gorthakironmaker_00							yes
cd_knowledgeimage_worldmapicon_node_abandoned_wyvern_nest	cd_knowledgeimage_worldmapicon_node_abandoned_wyvern_nest							yes
cd_knowledgeimage_worldmapicon_node_crim_timewornruinss_station	cd_knowledgeimage_worldmapicon_node_crim_timewornruinss_station							yes
cd_knowledgeimage_worldmapicon_node_del_gearworkgate	cd_knowledgeimage_worldmapicon_node_del_gearworkgate							yes
cd_knowledgeimage_worldmapicon_node_del_gearworkgate_abyss	cd_knowledgeimage_worldmapicon_node_del_gearworkgate_abyss							yes
cd_knowledgeimage_worldmapicon_node_del_shipwreck_0001	cd_knowledgeimage_worldmapicon_node_del_shipwreck_0001							yes
cd_knowledgeimage_worldmapicon_node_dem_frozentower	cd_knowledgeimage_worldmapicon_node_dem_frozentower							yes
cd_knowledgeimage_worldmapicon_node_dem_frozentower_abyss	cd_knowledgeimage_worldmapicon_node_dem_frozentower_abyss							yes
cd_knowledgeimage_worldmapicon_node_dem_jijeongtower	cd_knowledgeimage_worldmapicon_node_dem_jijeongtower							yes
cd_knowledgeimage_worldmapicon_node_dem_jijeongtower_abyss	cd_knowledgeimage_worldmapicon_node_dem_jijeongtower_abyss							yes
cd_knowledgeimage_worldmapicon_node_kwe_pailunecampsite_0006	cd_knowledgeimage_worldmapicon_node_kwe_pailunecampsite_0006							yes
cd_knowledgeimage_worldmapicon_normal_camp_big_fabric_00	cd_knowledgeimage_worldmapicon_normal_camp_big_fabric_00							yes
cd_knowledgeimage_worldmapicon_normal_camp_middle_fabric	cd_knowledgeimage_worldmapicon_normal_camp_middle_fabric							yes
cd_knowledgeimage_worldmapicon_normal_camp_middle_fabric_square	cd_knowledgeimage_worldmapicon_normal_camp_middle_fabric_square							yes
cd_knowledgeimage_worldmapicon_normal_cave_gate_stone_00	cd_knowledgeimage_worldmapicon_normal_cave_gate_stone_00							yes
cd_knowledgeimage_worldmapicon_normal_cave_gate_stone_00_complete	cd_knowledgeimage_worldmapicon_normal_cave_gate_stone_00_complete							yes
cd_knowledgeimage_worldmapicon_normal_central_00	cd_knowledgeimage_worldmapicon_normal_central_00							yes
cd_knowledgeimage_worldmapicon_normal_forest_00	cd_knowledgeimage_worldmapicon_normal_forest_00							yes
cd_knowledgeimage_worldmapicon_normal_fortress_middle_stone_00	cd_knowledgeimage_worldmapicon_normal_fortress_middle_stone_00							yes
