Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_knowledgeimage_knowledge_node_crim_orevein_0001	cd_knowledgeimage_knowledge_node_crim_orevein_0001							yes
cd_knowledgeimage_knowledge_node_crim_orevein_0002	cd_knowledgeimage_knowledge_node_crim_orevein_0002							yes
cd_knowledgeimage_knowledge_node_crim_orevein_0003	cd_knowledgeimage_knowledge_node_crim_orevein_0003							yes
cd_knowledgeimage_knowledge_node_crim_orevein_0004	cd_knowledgeimage_knowledge_node_crim_orevein_0004							yes
cd_knowledgeimage_knowledge_node_crim_roaringsacredbeastcave	cd_knowledgeimage_knowledge_node_crim_roaringsacredbeastcave							yes
cd_knowledgeimage_knowledge_node_crim_silvervenomspikecave	cd_knowledgeimage_knowledge_node_crim_silvervenomspikecave							yes
cd_knowledgeimage_knowledge_node_crim_soulofthewarriorcave	cd_knowledgeimage_knowledge_node_crim_soulofthewarriorcave							yes
cd_knowledgeimage_knowledge_node_crim_sungatecave	cd_knowledgeimage_knowledge_node_crim_sungatecave							yes
cd_knowledgeimage_knowledge_node_crim_suntower	cd_knowledgeimage_knowledge_node_crim_suntower							yes
cd_knowledgeimage_knowledge_node_crim_suntower_abyss	cd_knowledgeimage_knowledge_node_crim_suntower_abyss							yes
cd_knowledgeimage_knowledge_node_crim_timewornruinss_station	cd_knowledgeimage_knowledge_node_crim_timewornruinss_station							yes
cd_knowledgeimage_knowledge_node_crim_urdavah	cd_knowledgeimage_knowledge_node_crim_urdavah							yes
cd_knowledgeimage_knowledge_node_crim_urdavah_title	cd_knowledgeimage_knowledge_node_crim_urdavah_title							yes
cd_knowledgeimage_knowledge_node_crim_varniagate	cd_knowledgeimage_knowledge_node_crim_varniagate							yes
cd_knowledgeimage_knowledge_node_crim_wall_supply	cd_knowledgeimage_knowledge_node_crim_wall_supply							yes
cd_knowledgeimage_knowledge_node_crimson_mountains_fortress	cd_knowledgeimage_knowledge_node_crimson_mountains_fortress							yes
cd_knowledgeimage_knowledge_node_cuvier	cd_knowledgeimage_knowledge_node_cuvier							yes
cd_knowledgeimage_knowledge_node_del_abyss_ruins	cd_knowledgeimage_knowledge_node_del_abyss_ruins							yes
cd_knowledgeimage_knowledge_node_del_abyssmirrorcave	cd_knowledgeimage_knowledge_node_del_abyssmirrorcave							yes
cd_knowledgeimage_knowledge_node_del_clocktower	cd_knowledgeimage_knowledge_node_del_clocktower							yes
cd_knowledgeimage_knowledge_node_del_clocktower_abyss	cd_knowledgeimage_knowledge_node_del_clocktower_abyss							yes
cd_knowledgeimage_knowledge_node_del_delesyiacastle	cd_knowledgeimage_knowledge_node_del_delesyiacastle							yes
cd_knowledgeimage_knowledge_node_del_delesyiasouthgate	cd_knowledgeimage_knowledge_node_del_delesyiasouthgate							yes
cd_knowledgeimage_knowledge_node_del_dewhavennorthgate	cd_knowledgeimage_knowledge_node_del_dewhavennorthgate							yes
cd_knowledgeimage_knowledge_node_del_gearworkgate	cd_knowledgeimage_knowledge_node_del_gearworkgate							yes
cd_knowledgeimage_knowledge_node_del_gearworkgate_abyss	cd_knowledgeimage_knowledge_node_del_gearworkgate_abyss							yes
cd_knowledgeimage_knowledge_node_del_greymanetemple	cd_knowledgeimage_knowledge_node_del_greymanetemple							yes
cd_knowledgeimage_knowledge_node_del_guardianscave	cd_knowledgeimage_knowledge_node_del_guardianscave							yes
cd_knowledgeimage_knowledge_node_del_marniaircastle	cd_knowledgeimage_knowledge_node_del_marniaircastle							yes
cd_knowledgeimage_knowledge_node_del_marnilabgate	cd_knowledgeimage_knowledge_node_del_marnilabgate							yes
cd_knowledgeimage_knowledge_node_del_sanctumofdevotion	cd_knowledgeimage_knowledge_node_del_sanctumofdevotion							yes
cd_knowledgeimage_knowledge_node_del_sanctumofmortification	cd_knowledgeimage_knowledge_node_del_sanctumofmortification							yes
cd_knowledgeimage_knowledge_node_del_sanctumofveneration	cd_knowledgeimage_knowledge_node_del_sanctumofveneration							yes
cd_knowledgeimage_knowledge_node_del_serpentscalecave	cd_knowledgeimage_knowledge_node_del_serpentscalecave							yes
cd_knowledgeimage_knowledge_node_del_shipwreck_0001	cd_knowledgeimage_knowledge_node_del_shipwreck_0001							yes
cd_knowledgeimage_knowledge_node_del_silentcave	cd_knowledgeimage_knowledge_node_del_silentcave							yes
cd_knowledgeimage_knowledge_node_del_temple_0014	cd_knowledgeimage_knowledge_node_del_temple_0014							yes
cd_knowledgeimage_knowledge_node_del_temple_0015	cd_knowledgeimage_knowledge_node_del_temple_0015							yes
cd_knowledgeimage_knowledge_node_del_waterofferingcave	cd_knowledgeimage_knowledge_node_del_waterofferingcave							yes
cd_knowledgeimage_knowledge_node_delesyia_bulbvillage	cd_knowledgeimage_knowledge_node_delesyia_bulbvillage							yes
cd_knowledgeimage_knowledge_node_delesyia_excavation_area	cd_knowledgeimage_knowledge_node_delesyia_excavation_area							yes
cd_knowledgeimage_knowledge_node_delesyia_marni_museum	cd_knowledgeimage_knowledge_node_delesyia_marni_museum							yes
cd_knowledgeimage_knowledge_node_delesyia_netmaker	cd_knowledgeimage_knowledge_node_delesyia_netmaker							yes
cd_knowledgeimage_knowledge_node_delesyia_park_ruins_i	cd_knowledgeimage_knowledge_node_delesyia_park_ruins_i							yes
cd_knowledgeimage_knowledge_node_delesyia_park_ruins_ii	cd_knowledgeimage_knowledge_node_delesyia_park_ruins_ii							yes
cd_knowledgeimage_knowledge_node_delesyia_theif_camp	cd_knowledgeimage_knowledge_node_delesyia_theif_camp							yes
cd_knowledgeimage_knowledge_node_delesyiainstitute	cd_knowledgeimage_knowledge_node_delesyiainstitute							yes
cd_knowledgeimage_knowledge_node_delesyian_alliance_gatewayii	cd_knowledgeimage_knowledge_node_delesyian_alliance_gatewayii							yes
cd_knowledgeimage_knowledge_node_delesyian_alliance_lake	cd_knowledgeimage_knowledge_node_delesyian_alliance_lake							yes
cd_knowledgeimage_knowledge_node_delpheon_mercenary_residence	cd_knowledgeimage_knowledge_node_delpheon_mercenary_residence							yes
cd_knowledgeimage_knowledge_node_dem_bloodsteelnorthgate	cd_knowledgeimage_knowledge_node_dem_bloodsteelnorthgate							yes
cd_knowledgeimage_knowledge_node_dem_bloodsteelsouthgate	cd_knowledgeimage_knowledge_node_dem_bloodsteelsouthgate							yes
cd_knowledgeimage_knowledge_node_dem_crescenthuntcave	cd_knowledgeimage_knowledge_node_dem_crescenthuntcave							yes
cd_knowledgeimage_knowledge_node_dem_crystalcrowncave	cd_knowledgeimage_knowledge_node_dem_crystalcrowncave							yes
cd_knowledgeimage_knowledge_node_dem_demenisscastle	cd_knowledgeimage_knowledge_node_dem_demenisscastle							yes
cd_knowledgeimage_knowledge_node_dem_eastdemenisschurch	cd_knowledgeimage_knowledge_node_dem_eastdemenisschurch							yes
cd_knowledgeimage_knowledge_node_dem_eastgreymanetemple	cd_knowledgeimage_knowledge_node_dem_eastgreymanetemple							yes
cd_knowledgeimage_knowledge_node_dem_flame_knights	cd_knowledgeimage_knowledge_node_dem_flame_knights							yes
cd_knowledgeimage_knowledge_node_dem_fragmentofmistcave	cd_knowledgeimage_knowledge_node_dem_fragmentofmistcave							yes
cd_knowledgeimage_knowledge_node_dem_frozentower	cd_knowledgeimage_knowledge_node_dem_frozentower							yes
cd_knowledgeimage_knowledge_node_dem_frozentower_abyss	cd_knowledgeimage_knowledge_node_dem_frozentower_abyss							yes
cd_knowledgeimage_knowledge_node_dem_goldleafblackmarket	cd_knowledgeimage_knowledge_node_dem_goldleafblackmarket							yes
cd_knowledgeimage_knowledge_node_dem_hiddenestate	cd_knowledgeimage_knowledge_node_dem_hiddenestate							yes
cd_knowledgeimage_knowledge_node_dem_jijeongtower	cd_knowledgeimage_knowledge_node_dem_jijeongtower							yes
cd_knowledgeimage_knowledge_node_dem_jijeongtower_abyss	cd_knowledgeimage_knowledge_node_dem_jijeongtower_abyss							yes
cd_knowledgeimage_knowledge_node_dem_jumptower	cd_knowledgeimage_knowledge_node_dem_jumptower							yes
cd_knowledgeimage_knowledge_node_dem_jumptower_abyss	cd_knowledgeimage_knowledge_node_dem_jumptower_abyss							yes
cd_knowledgeimage_knowledge_node_dem_lostsongcave	cd_knowledgeimage_knowledge_node_dem_lostsongcave							yes
cd_knowledgeimage_knowledge_node_dem_moonlightspiritcave	cd_knowledgeimage_knowledge_node_dem_moonlightspiritcave							yes
cd_knowledgeimage_knowledge_node_dem_sanctuaryoffirefliescave	cd_knowledgeimage_knowledge_node_dem_sanctuaryoffirefliescave							yes
cd_knowledgeimage_knowledge_node_dem_sanctumofrenunciation	cd_knowledgeimage_knowledge_node_dem_sanctumofrenunciation							yes
cd_knowledgeimage_knowledge_node_dem_sanctumofrevelation	cd_knowledgeimage_knowledge_node_dem_sanctumofrevelation							yes
cd_knowledgeimage_knowledge_node_dem_shadowwolfcave	cd_knowledgeimage_knowledge_node_dem_shadowwolfcave							yes
cd_knowledgeimage_knowledge_node_dem_southdemenissgate	cd_knowledgeimage_knowledge_node_dem_southdemenissgate							yes
cd_knowledgeimage_knowledge_node_dem_southgreymanetemple	cd_knowledgeimage_knowledge_node_dem_southgreymanetemple							yes
cd_knowledgeimage_knowledge_node_dem_starlightcave	cd_knowledgeimage_knowledge_node_dem_starlightcave							yes
cd_knowledgeimage_knowledge_node_dem_thornrosefort	cd_knowledgeimage_knowledge_node_dem_thornrosefort							yes
cd_knowledgeimage_knowledge_node_dem_welloftragedycave	cd_knowledgeimage_knowledge_node_dem_welloftragedycave							yes
cd_knowledgeimage_knowledge_node_dem_westdemenisschurch	cd_knowledgeimage_knowledge_node_dem_westdemenisschurch							yes
cd_knowledgeimage_knowledge_node_dem_westdemenissgate	cd_knowledgeimage_knowledge_node_dem_westdemenissgate							yes
cd_knowledgeimage_knowledge_node_dem_westgreymanetemple	cd_knowledgeimage_knowledge_node_dem_westgreymanetemple							yes
cd_knowledgeimage_knowledge_node_dem_windcryhollowcave	cd_knowledgeimage_knowledge_node_dem_windcryhollowcave							yes
cd_knowledgeimage_knowledge_node_dem_windmeremanor_byron	cd_knowledgeimage_knowledge_node_dem_windmeremanor_byron							yes
cd_knowledgeimage_knowledge_node_dem_windthreadcave	cd_knowledgeimage_knowledge_node_dem_windthreadcave							yes
cd_knowledgeimage_knowledge_node_dem_wisdomtower	cd_knowledgeimage_knowledge_node_dem_wisdomtower							yes
cd_knowledgeimage_knowledge_node_dem_wisdomtower_abyss	cd_knowledgeimage_knowledge_node_dem_wisdomtower_abyss							yes
cd_knowledgeimage_knowledge_node_demeniss_armory	cd_knowledgeimage_knowledge_node_demeniss_armory							yes
cd_knowledgeimage_knowledge_node_demeniss_gatewayii	cd_knowledgeimage_knowledge_node_demeniss_gatewayii							yes
cd_knowledgeimage_knowledge_node_demeniss_outpost_i	cd_knowledgeimage_knowledge_node_demeniss_outpost_i							yes
cd_knowledgeimage_knowledge_node_demeniss_stronghold_forestalter	cd_knowledgeimage_knowledge_node_demeniss_stronghold_forestalter							yes
cd_knowledgeimage_knowledge_node_desert_harrier_hyena_den	cd_knowledgeimage_knowledge_node_desert_harrier_hyena_den							yes
cd_knowledgeimage_knowledge_node_desert_towervillage	cd_knowledgeimage_knowledge_node_desert_towervillage							yes
cd_knowledgeimage_knowledge_node_desert_wells	cd_knowledgeimage_knowledge_node_desert_wells							yes
cd_knowledgeimage_knowledge_node_desertmelon_farm	cd_knowledgeimage_knowledge_node_desertmelon_farm							yes
cd_knowledgeimage_knowledge_node_destroyed_gateway	cd_knowledgeimage_knowledge_node_destroyed_gateway							yes
cd_knowledgeimage_knowledge_node_destroyed_outpost	cd_knowledgeimage_knowledge_node_destroyed_outpost							yes
cd_knowledgeimage_knowledge_node_devinetree	cd_knowledgeimage_knowledge_node_devinetree							yes
cd_knowledgeimage_knowledge_node_dry_river	cd_knowledgeimage_knowledge_node_dry_river							yes
cd_knowledgeimage_knowledge_node_electric_eel	cd_knowledgeimage_knowledge_node_electric_eel							yes
cd_knowledgeimage_knowledge_node_footballfish	cd_knowledgeimage_knowledge_node_footballfish							yes
cd_knowledgeimage_knowledge_node_furniture_village	cd_knowledgeimage_knowledge_node_furniture_village							yes
cd_knowledgeimage_knowledge_node_giant_mudfish	cd_knowledgeimage_knowledge_node_giant_mudfish							yes
cd_knowledgeimage_knowledge_node_giants_yard	cd_knowledgeimage_knowledge_node_giants_yard							yes
cd_knowledgeimage_knowledge_node_goblin_brewery	cd_knowledgeimage_knowledge_node_goblin_brewery							yes
cd_knowledgeimage_knowledge_node_goblin_treasure_trove_2	cd_knowledgeimage_knowledge_node_goblin_treasure_trove_2							yes
cd_knowledgeimage_knowledge_node_goldenfistsarena	cd_knowledgeimage_knowledge_node_goldenfistsarena							yes
cd_knowledgeimage_knowledge_node_goldleafguildhouse_child_04	cd_knowledgeimage_knowledge_node_goldleafguildhouse_child_04							yes
cd_knowledgeimage_knowledge_node_graymane_temple	cd_knowledgeimage_knowledge_node_graymane_temple							yes
cd_knowledgeimage_knowledge_node_harpoonmaker	cd_knowledgeimage_knowledge_node_harpoonmaker							yes
cd_knowledgeimage_knowledge_node_harpy_nest	cd_knowledgeimage_knowledge_node_harpy_nest							yes
cd_knowledgeimage_knowledge_node_hellhounds_slavecamp	cd_knowledgeimage_knowledge_node_hellhounds_slavecamp							yes
cd_knowledgeimage_knowledge_node_her_ancientheartcave	cd_knowledgeimage_knowledge_node_her_ancientheartcave							yes
cd_knowledgeimage_knowledge_node_her_bellanorhuntinggrounds	cd_knowledgeimage_knowledge_node_her_bellanorhuntinggrounds							yes
cd_knowledgeimage_knowledge_node_her_bladecave	cd_knowledgeimage_knowledge_node_her_bladecave							yes
cd_knowledgeimage_knowledge_node_her_cal_goldleafblackmarket	cd_knowledgeimage_knowledge_node_her_cal_goldleafblackmarket							yes
cd_knowledgeimage_knowledge_node_her_caprapasture	cd_knowledgeimage_knowledge_node_her_caprapasture							yes
cd_knowledgeimage_knowledge_node_her_dawnrisecave	cd_knowledgeimage_knowledge_node_her_dawnrisecave							yes
cd_knowledgeimage_knowledge_node_her_east_goldleafblackmarket	cd_knowledgeimage_knowledge_node_her_east_goldleafblackmarket							yes
cd_knowledgeimage_knowledge_node_her_echoinghollowcave	cd_knowledgeimage_knowledge_node_her_echoinghollowcave							yes
cd_knowledgeimage_knowledge_node_her_endlesswavecave	cd_knowledgeimage_knowledge_node_her_endlesswavecave							yes
cd_knowledgeimage_knowledge_node_her_forthellwood_cliff_watchtower	cd_knowledgeimage_knowledge_node_her_forthellwood_cliff_watchtower							yes
cd_knowledgeimage_knowledge_node_her_frauecamp	cd_knowledgeimage_knowledge_node_her_frauecamp							yes
cd_knowledgeimage_knowledge_node_her_frostclawcave	cd_knowledgeimage_knowledge_node_her_frostclawcave							yes
cd_knowledgeimage_knowledge_node_her_frozenheartcave	cd_knowledgeimage_knowledge_node_her_frozenheartcave							yes
cd_knowledgeimage_knowledge_node_her_goldleaftradepost	cd_knowledgeimage_knowledge_node_her_goldleaftradepost							yes
cd_knowledgeimage_knowledge_node_her_greymanetemple	cd_knowledgeimage_knowledge_node_her_greymanetemple							yes
cd_knowledgeimage_knowledge_node_her_hellwoodbeacon	cd_knowledgeimage_knowledge_node_her_hellwoodbeacon							yes
cd_knowledgeimage_knowledge_node_her_hellwoodinnergate	cd_knowledgeimage_knowledge_node_her_hellwoodinnergate							yes
cd_knowledgeimage_knowledge_node_her_hellwoodoutergate	cd_knowledgeimage_knowledge_node_her_hellwoodoutergate							yes
cd_knowledgeimage_knowledge_node_her_hernandeastgate	cd_knowledgeimage_knowledge_node_her_hernandeastgate							yes
cd_knowledgeimage_knowledge_node_her_hernandnorthgate	cd_knowledgeimage_knowledge_node_her_hernandnorthgate							yes
cd_knowledgeimage_knowledge_node_her_kharonsolake	cd_knowledgeimage_knowledge_node_her_kharonsolake							yes
cd_knowledgeimage_knowledge_node_her_mistbreathcave	cd_knowledgeimage_knowledge_node_her_mistbreathcave							yes
cd_knowledgeimage_knowledge_node_her_nightstormcave	cd_knowledgeimage_knowledge_node_her_nightstormcave							yes
cd_knowledgeimage_knowledge_node_her_north_goldleafblackmarket	cd_knowledgeimage_knowledge_node_her_north_goldleafblackmarket							yes
cd_knowledgeimage_knowledge_node_her_northgreymanetemple	cd_knowledgeimage_knowledge_node_her_northgreymanetemple							yes
cd_knowledgeimage_knowledge_node_her_pervingate	cd_knowledgeimage_knowledge_node_her_pervingate							yes
cd_knowledgeimage_knowledge_node_her_restingplaceofdeathcave	cd_knowledgeimage_knowledge_node_her_restingplaceofdeathcave							yes
cd_knowledgeimage_knowledge_node_her_royalsupply_hernand	cd_knowledgeimage_knowledge_node_her_royalsupply_hernand							yes
cd_knowledgeimage_knowledge_node_her_saintheartcave	cd_knowledgeimage_knowledge_node_her_saintheartcave							yes
cd_knowledgeimage_knowledge_node_her_sanctumofabsolution	cd_knowledgeimage_knowledge_node_her_sanctumofabsolution							yes
cd_knowledgeimage_knowledge_node_her_sanctumofatonement	cd_knowledgeimage_knowledge_node_her_sanctumofatonement							yes
cd_knowledgeimage_knowledge_node_her_sanctumofbenediction	cd_knowledgeimage_knowledge_node_her_sanctumofbenediction							yes
cd_knowledgeimage_knowledge_node_her_sanctumofdeliverance	cd_knowledgeimage_knowledge_node_her_sanctumofdeliverance							yes
cd_knowledgeimage_knowledge_node_her_sanctumofexpiation	cd_knowledgeimage_knowledge_node_her_sanctumofexpiation							yes
cd_knowledgeimage_knowledge_node_her_sanctumofpenitence	cd_knowledgeimage_knowledge_node_her_sanctumofpenitence							yes
cd_knowledgeimage_knowledge_node_her_sanctumofsolace	cd_knowledgeimage_knowledge_node_her_sanctumofsolace							yes
cd_knowledgeimage_knowledge_node_her_sanctumoftemperance	cd_knowledgeimage_knowledge_node_her_sanctumoftemperance							yes
cd_knowledgeimage_knowledge_node_her_scholastoneinstitute	cd_knowledgeimage_knowledge_node_her_scholastoneinstitute							yes
cd_knowledgeimage_knowledge_node_her_shadowheartcave	cd_knowledgeimage_knowledge_node_her_shadowheartcave							yes
cd_knowledgeimage_knowledge_node_her_southgreymanetemple	cd_knowledgeimage_knowledge_node_her_southgreymanetemple							yes
cd_knowledgeimage_knowledge_node_her_spireofthestars	cd_knowledgeimage_knowledge_node_her_spireofthestars							yes
cd_knowledgeimage_knowledge_node_her_spireofthestars_abyss	cd_knowledgeimage_knowledge_node_her_spireofthestars_abyss							yes
cd_knowledgeimage_knowledge_node_her_starlightstormcave	cd_knowledgeimage_knowledge_node_her_starlightstormcave							yes
cd_knowledgeimage_knowledge_node_her_temporary_camp	cd_knowledgeimage_knowledge_node_her_temporary_camp							yes
cd_knowledgeimage_knowledge_node_her_timberhamlumbermill	cd_knowledgeimage_knowledge_node_her_timberhamlumbermill							yes
cd_knowledgeimage_knowledge_node_her_twilightringcave	cd_knowledgeimage_knowledge_node_her_twilightringcave							yes
cd_knowledgeimage_knowledge_node_her_velluachurchh	cd_knowledgeimage_knowledge_node_her_velluachurchh							yes
cd_knowledgeimage_knowledge_node_her_village	cd_knowledgeimage_knowledge_node_her_village							yes
cd_knowledgeimage_knowledge_node_her_warspikeeastgate	cd_knowledgeimage_knowledge_node_her_warspikeeastgate							yes
cd_knowledgeimage_knowledge_node_her_warspikenorthgate	cd_knowledgeimage_knowledge_node_her_warspikenorthgate							yes
cd_knowledgeimage_knowledge_node_her_warspikesouthgate	cd_knowledgeimage_knowledge_node_her_warspikesouthgate							yes
cd_knowledgeimage_knowledge_node_her_waveechocave	cd_knowledgeimage_knowledge_node_her_waveechocave							yes
cd_knowledgeimage_knowledge_node_her_whispercliffcave	cd_knowledgeimage_knowledge_node_her_whispercliffcave							yes
cd_knowledgeimage_knowledge_node_her_willkommpost	cd_knowledgeimage_knowledge_node_her_willkommpost							yes
cd_knowledgeimage_knowledge_node_hernand_witch	cd_knowledgeimage_knowledge_node_hernand_witch							yes
cd_knowledgeimage_knowledge_node_horse_pasture	cd_knowledgeimage_knowledge_node_horse_pasture							yes
cd_knowledgeimage_knowledge_node_hyosudae_street	cd_knowledgeimage_knowledge_node_hyosudae_street							yes
cd_knowledgeimage_knowledge_node_import_village	cd_knowledgeimage_knowledge_node_import_village							yes
cd_knowledgeimage_knowledge_node_jail_area_i	cd_knowledgeimage_knowledge_node_jail_area_i							yes
cd_knowledgeimage_knowledge_node_jijeong_rock	cd_knowledgeimage_knowledge_node_jijeong_rock							yes
cd_knowledgeimage_knowledge_node_kwe_bolsteinnruins	cd_knowledgeimage_knowledge_node_kwe_bolsteinnruins							yes
cd_knowledgeimage_knowledge_node_kwe_destructiontower	cd_knowledgeimage_knowledge_node_kwe_destructiontower							yes
cd_knowledgeimage_knowledge_node_kwe_fortaskelund	cd_knowledgeimage_knowledge_node_kwe_fortaskelund							yes
cd_knowledgeimage_knowledge_node_kwe_fortaskelundgate	cd_knowledgeimage_knowledge_node_kwe_fortaskelundgate							yes
cd_knowledgeimage_knowledge_node_kwe_icearrowcave	cd_knowledgeimage_knowledge_node_kwe_icearrowcave							yes
cd_knowledgeimage_knowledge_node_kwe_icebladecave	cd_knowledgeimage_knowledge_node_kwe_icebladecave							yes
cd_knowledgeimage_knowledge_node_kwe_knytlingarruins	cd_knowledgeimage_knowledge_node_kwe_knytlingarruins							yes
cd_knowledgeimage_knowledge_node_kwe_pailunecampsite	cd_knowledgeimage_knowledge_node_kwe_pailunecampsite							yes
cd_knowledgeimage_knowledge_node_kwe_pailuneeastgate	cd_knowledgeimage_knowledge_node_kwe_pailuneeastgate							yes
cd_knowledgeimage_knowledge_node_kwe_pailunesouthgate	cd_knowledgeimage_knowledge_node_kwe_pailunesouthgate							yes
cd_knowledgeimage_knowledge_node_kwe_sanctumofexaltation	cd_knowledgeimage_knowledge_node_kwe_sanctumofexaltation							yes
cd_knowledgeimage_knowledge_node_kwe_sequoiaforest	cd_knowledgeimage_knowledge_node_kwe_sequoiaforest							yes
cd_knowledgeimage_knowledge_node_kwe_snowstormcave	cd_knowledgeimage_knowledge_node_kwe_snowstormcave							yes
cd_knowledgeimage_knowledge_node_kwe_spireofringingtruth	cd_knowledgeimage_knowledge_node_kwe_spireofringingtruth							yes
cd_knowledgeimage_knowledge_node_kwe_spireofringingtruth_abyss	cd_knowledgeimage_knowledge_node_kwe_spireofringingtruth_abyss							yes
cd_knowledgeimage_knowledge_node_kwe_steinnfellbarracks	cd_knowledgeimage_knowledge_node_kwe_steinnfellbarracks							yes
cd_knowledgeimage_knowledge_node_kwe_steinnfellfortress	cd_knowledgeimage_knowledge_node_kwe_steinnfellfortress							yes
cd_knowledgeimage_knowledge_node_kwe_steinnfellfortress_gate	cd_knowledgeimage_knowledge_node_kwe_steinnfellfortress_gate							yes
cd_knowledgeimage_knowledge_node_kwe_swampfishingdock	cd_knowledgeimage_knowledge_node_kwe_swampfishingdock							yes
cd_knowledgeimage_knowledge_node_kwe_trovakcamp	cd_knowledgeimage_knowledge_node_kwe_trovakcamp							yes
cd_knowledgeimage_knowledge_node_kwe_vagueabysscave	cd_knowledgeimage_knowledge_node_kwe_vagueabysscave							yes
cd_knowledgeimage_knowledge_node_landspider_swamp	cd_knowledgeimage_knowledge_node_landspider_swamp							yes
cd_knowledgeimage_knowledge_node_legend_animal_boss_hyena_wild	cd_knowledgeimage_knowledge_node_legend_animal_boss_hyena_wild							yes
cd_knowledgeimage_knowledge_node_legend_animal_boss_hyena_wild_0001	cd_knowledgeimage_knowledge_node_legend_animal_boss_hyena_wild_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_coelacanth	cd_knowledgeimage_knowledge_node_legend_animal_coelacanth							yes
cd_knowledgeimage_knowledge_node_legend_animal_coelacanth_0001	cd_knowledgeimage_knowledge_node_legend_animal_coelacanth_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_golden_coelacanth	cd_knowledgeimage_knowledge_node_legend_animal_golden_coelacanth							yes
cd_knowledgeimage_knowledge_node_legend_animal_golden_coelacanth_0001	cd_knowledgeimage_knowledge_node_legend_animal_golden_coelacanth_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_goldencarp	cd_knowledgeimage_knowledge_node_legend_animal_goldencarp							yes
cd_knowledgeimage_knowledge_node_legend_animal_goldencarp_0001	cd_knowledgeimage_knowledge_node_legend_animal_goldencarp_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_goldentench	cd_knowledgeimage_knowledge_node_legend_animal_goldentench							yes
cd_knowledgeimage_knowledge_node_legend_animal_goldentench_0001	cd_knowledgeimage_knowledge_node_legend_animal_goldentench_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_machinefish	cd_knowledgeimage_knowledge_node_legend_animal_machinefish							yes
cd_knowledgeimage_knowledge_node_legend_animal_machinefish_0001	cd_knowledgeimage_knowledge_node_legend_animal_machinefish_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_phoenix_wild	cd_knowledgeimage_knowledge_node_legend_animal_phoenix_wild							yes
cd_knowledgeimage_knowledge_node_legend_animal_tiger_wild_1	cd_knowledgeimage_knowledge_node_legend_animal_tiger_wild_1							yes
cd_knowledgeimage_knowledge_node_legend_animal_tiger_wild_1_0001	cd_knowledgeimage_knowledge_node_legend_animal_tiger_wild_1_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_unique_giant_bull_39009	cd_knowledgeimage_knowledge_node_legend_animal_unique_giant_bull_3900							yes
cd_knowledgeimage_knowledge_node_legend_animal_unique_giant_bull_39009_0001	cd_knowledgeimage_knowledge_node_legend_animal_unique_giant_bull_39009_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_unique_silverfangs_wolf_39013	cd_knowledgeimage_knowledge_node_legend_animal_unique_silverfangs_wolf_3901							yes
cd_knowledgeimage_knowledge_node_legend_animal_unique_silverfangs_wolf_39013_0001	cd_knowledgeimage_knowledge_node_legend_animal_unique_silverfangs_wolf_39013_0001							yes
cd_knowledgeimage_knowledge_node_legend_animal_white_bear_wild_30161	cd_knowledgeimage_knowledge_node_legend_animal_white_bear_wild_3016							yes
cd_knowledgeimage_knowledge_node_legend_animal_white_bear_wild_30161_0001	cd_knowledgeimage_knowledge_node_legend_animal_white_bear_wild_30161_0001							yes
cd_knowledgeimage_knowledge_node_legend_black_lion	cd_knowledgeimage_knowledge_node_legend_black_lion							yes
cd_knowledgeimage_knowledge_node_legend_black_lion_0001	cd_knowledgeimage_knowledge_node_legend_black_lion_0001							yes
cd_knowledgeimage_knowledge_node_legend_leeburtheshadowwolf	cd_knowledgeimage_knowledge_node_legend_leeburtheshadowwolf							yes
cd_knowledgeimage_knowledge_node_legend_leeburtheshadowwolf_0001	cd_knowledgeimage_knowledge_node_legend_leeburtheshadowwolf_0001							yes
cd_knowledgeimage_knowledge_node_legend_macaw_parrot	cd_knowledgeimage_knowledge_node_legend_macaw_parrot							yes
cd_knowledgeimage_knowledge_node_legend_macaw_parrot_0001	cd_knowledgeimage_knowledge_node_legend_macaw_parrot_0001							yes
cd_knowledgeimage_knowledge_node_legend_machine_eagle	cd_knowledgeimage_knowledge_node_legend_machine_eagle							yes
cd_knowledgeimage_knowledge_node_legend_machine_eagle_0001	cd_knowledgeimage_knowledge_node_legend_machine_eagle_0001							yes
cd_knowledgeimage_knowledge_node_legend_purewhite_bion	cd_knowledgeimage_knowledge_node_legend_purewhite_bion							yes
cd_knowledgeimage_knowledge_node_legend_purewhite_bion_0001	cd_knowledgeimage_knowledge_node_legend_purewhite_bion_0001							yes
cd_knowledgeimage_knowledge_node_legend_purewhite_deer	cd_knowledgeimage_knowledge_node_legend_purewhite_deer							yes
cd_knowledgeimage_knowledge_node_legend_purewhite_deer_0001	cd_knowledgeimage_knowledge_node_legend_purewhite_deer_0001							yes
