Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_knowledgeimage_knowledge_visione_chip_bossrematch_fortainthehexboundknight	cd_knowledgeimage_knowledge_visione_chip_bossrematch_fortainthehexboundknight							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_fullmooncyrus	cd_knowledgeimage_knowledge_visione_chip_bossrematch_fullmooncyrus							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_gears	cd_knowledgeimage_knowledge_visione_chip_bossrematch_gears							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_goldenarmor	cd_knowledgeimage_knowledge_visione_chip_bossrematch_goldenarmor							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_gregorthehalberdofcarnage	cd_knowledgeimage_knowledge_visione_chip_bossrematch_gregorthehalberdofcarnage							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_hexe_marie	cd_knowledgeimage_knowledge_visione_chip_bossrematch_hexe_marie							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_machineknight	cd_knowledgeimage_knowledge_visione_chip_bossrematch_machineknight							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_machinetank_55056	cd_knowledgeimage_knowledge_visione_chip_bossrematch_machinetank_5505							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_marniexcavatron	cd_knowledgeimage_knowledge_visione_chip_bossrematch_marniexcavatron							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_master_doo	cd_knowledgeimage_knowledge_visione_chip_bossrematch_master_doo							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_matthias	cd_knowledgeimage_knowledge_visione_chip_bossrematch_matthias							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_mechanicusmk12	cd_knowledgeimage_knowledge_visione_chip_bossrematch_mechanicusmk12							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_muskan	cd_knowledgeimage_knowledge_visione_chip_bossrematch_muskan							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_newmoonrufus	cd_knowledgeimage_knowledge_visione_chip_bossrematch_newmoonrufus							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_northernwarrior	cd_knowledgeimage_knowledge_visione_chip_bossrematch_northernwarrior							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_ogre	cd_knowledgeimage_knowledge_visione_chip_bossrematch_ogre							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_old_kliff	cd_knowledgeimage_knowledge_visione_chip_bossrematch_old_kliff							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_orcumer	cd_knowledgeimage_knowledge_visione_chip_bossrematch_orcumer							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_praevus	cd_knowledgeimage_knowledge_visione_chip_bossrematch_praevus							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_primus	cd_knowledgeimage_knowledge_visione_chip_bossrematch_primus							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_priscus	cd_knowledgeimage_knowledge_visione_chip_bossrematch_priscus							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_queenspider	cd_knowledgeimage_knowledge_visione_chip_bossrematch_queenspider							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_ragingtempest	cd_knowledgeimage_knowledge_visione_chip_bossrematch_ragingtempest							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_samuel	cd_knowledgeimage_knowledge_visione_chip_bossrematch_samuel							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_silver_armor	cd_knowledgeimage_knowledge_visione_chip_bossrematch_silver_armor							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_tarandustheashen	cd_knowledgeimage_knowledge_visione_chip_bossrematch_tarandustheashen							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_theforgottengeneral	cd_knowledgeimage_knowledge_visione_chip_bossrematch_theforgottengeneral							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_titan	cd_knowledgeimage_knowledge_visione_chip_bossrematch_titan							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_tristandragonbane	cd_knowledgeimage_knowledge_visione_chip_bossrematch_tristandragonbane							yes
cd_knowledgeimage_knowledge_visione_chip_bossrematch_whitebear	cd_knowledgeimage_knowledge_visione_chip_bossrematch_whitebear							yes
cd_knowledgeimage_knowledge_visionereadmemory	cd_knowledgeimage_knowledge_visionereadmemory							yes
cd_knowledgeimage_knowledge_visix	cd_knowledgeimage_knowledge_visix							yes
cd_knowledgeimage_knowledge_vivian	cd_knowledgeimage_knowledge_vivian							yes
cd_knowledgeimage_knowledge_vordistheformshaken	cd_knowledgeimage_knowledge_vordistheformshaken							yes
cd_knowledgeimage_knowledge_wagon_twohorsefourwheel_player_1	cd_knowledgeimage_knowledge_wagon_twohorsefourwheel_player_1							yes
cd_knowledgeimage_knowledge_wagon_twohorsefourwheel_player_2	cd_knowledgeimage_knowledge_wagon_twohorsefourwheel_player_2							yes
cd_knowledgeimage_knowledge_wagon_twohorsefourwheel_player_3	cd_knowledgeimage_knowledge_wagon_twohorsefourwheel_player_3							yes
cd_knowledgeimage_knowledge_walter_bliss	cd_knowledgeimage_knowledge_walter_bliss							yes
cd_knowledgeimage_knowledge_wanderer	cd_knowledgeimage_knowledge_wanderer							yes
cd_knowledgeimage_knowledge_wapiti	cd_knowledgeimage_knowledge_wapiti							yes
cd_knowledgeimage_knowledge_warthog	cd_knowledgeimage_knowledge_warthog							yes
cd_knowledgeimage_knowledge_water_cow	cd_knowledgeimage_knowledge_water_cow							yes
cd_knowledgeimage_knowledge_watercock	cd_knowledgeimage_knowledge_watercock							yes
cd_knowledgeimage_knowledge_waterdeer	cd_knowledgeimage_knowledge_waterdeer							yes
cd_knowledgeimage_knowledge_weasel	cd_knowledgeimage_knowledge_weasel							yes
cd_knowledgeimage_knowledge_web_spider	cd_knowledgeimage_knowledge_web_spider							yes
cd_knowledgeimage_knowledge_wellsbrigade_child_03	cd_knowledgeimage_knowledge_wellsbrigade_child_03							yes
cd_knowledgeimage_knowledge_wellsbrigade_child_04	cd_knowledgeimage_knowledge_wellsbrigade_child_04							yes
cd_knowledgeimage_knowledge_wellx	cd_knowledgeimage_knowledge_wellx							yes
cd_knowledgeimage_knowledge_wetfog_basin_mistwind_cave	cd_knowledgeimage_knowledge_wetfog_basin_mistwind_cave							yes
cd_knowledgeimage_knowledge_white_horse	cd_knowledgeimage_knowledge_white_horse							yes
cd_knowledgeimage_knowledge_white_mountains	cd_knowledgeimage_knowledge_white_mountains							yes
cd_knowledgeimage_knowledge_white_mountains_vampire_cave	cd_knowledgeimage_knowledge_white_mountains_vampire_cave							yes
cd_knowledgeimage_knowledge_white_owl	cd_knowledgeimage_knowledge_white_owl							yes
cd_knowledgeimage_knowledge_white_stag	cd_knowledgeimage_knowledge_white_stag							yes
cd_knowledgeimage_knowledge_whitebilled_loon	cd_knowledgeimage_knowledge_whitebilled_loon							yes
cd_knowledgeimage_knowledge_whitecrow_witch	cd_knowledgeimage_knowledge_whitecrow_witch							yes
cd_knowledgeimage_knowledge_whiteverge_respite	cd_knowledgeimage_knowledge_whiteverge_respite							yes
cd_knowledgeimage_knowledge_whitewing_flycatcher	cd_knowledgeimage_knowledge_whitewing_flycatcher							yes
cd_knowledgeimage_knowledge_whitewolf	cd_knowledgeimage_knowledge_whitewolf							yes
cd_knowledgeimage_knowledge_wild_boar	cd_knowledgeimage_knowledge_wild_boar							yes
cd_knowledgeimage_knowledge_wildberry_thicket	cd_knowledgeimage_knowledge_wildberry_thicket							yes
cd_knowledgeimage_knowledge_wilmer	cd_knowledgeimage_knowledge_wilmer							yes
cd_knowledgeimage_knowledge_windbreath_hill	cd_knowledgeimage_knowledge_windbreath_hill							yes
cd_knowledgeimage_knowledge_winding_hillyarea	cd_knowledgeimage_knowledge_winding_hillyarea							yes
cd_knowledgeimage_knowledge_windplateau_canyon	cd_knowledgeimage_knowledge_windplateau_canyon							yes
cd_knowledgeimage_knowledge_windplateau_mesa	cd_knowledgeimage_knowledge_windplateau_mesa							yes
cd_knowledgeimage_knowledge_wintermountain_basin	cd_knowledgeimage_knowledge_wintermountain_basin							yes
cd_knowledgeimage_knowledge_witch	cd_knowledgeimage_knowledge_witch							yes
cd_knowledgeimage_knowledge_witch_megu	cd_knowledgeimage_knowledge_witch_megu							yes
cd_knowledgeimage_knowledge_witch_usa	cd_knowledgeimage_knowledge_witch_usa							yes
cd_knowledgeimage_knowledge_wolf	cd_knowledgeimage_knowledge_wolf							yes
cd_knowledgeimage_knowledge_wolffangs_mountain_crevice_cave	cd_knowledgeimage_knowledge_wolffangs_mountain_crevice_cave							yes
cd_knowledgeimage_knowledge_wolffangs_mountain_time_cave	cd_knowledgeimage_knowledge_wolffangs_mountain_time_cave							yes
cd_knowledgeimage_knowledge_wolffangs_mountain_twinrock_cave	cd_knowledgeimage_knowledge_wolffangs_mountain_twinrock_cave							yes
cd_knowledgeimage_knowledge_wolfmolar_mountain_cave	cd_knowledgeimage_knowledge_wolfmolar_mountain_cave							yes
cd_knowledgeimage_knowledge_wolfmolar_mountain_whitestone_cave	cd_knowledgeimage_knowledge_wolfmolar_mountain_whitestone_cave							yes
cd_knowledgeimage_knowledge_wolftrap_valley	cd_knowledgeimage_knowledge_wolftrap_valley							yes
cd_knowledgeimage_knowledge_wombat	cd_knowledgeimage_knowledge_wombat							yes
cd_knowledgeimage_knowledge_wood_weasel	cd_knowledgeimage_knowledge_wood_weasel							yes
cd_knowledgeimage_knowledge_woodpecker	cd_knowledgeimage_knowledge_woodpecker							yes
cd_knowledgeimage_knowledge_world_navel	cd_knowledgeimage_knowledge_world_navel							yes
cd_knowledgeimage_knowledge_writhing_hill	cd_knowledgeimage_knowledge_writhing_hill							yes
cd_knowledgeimage_knowledge_wyvern	cd_knowledgeimage_knowledge_wyvern							yes
cd_knowledgeimage_knowledge_yakhchal	cd_knowledgeimage_knowledge_yakhchal							yes
cd_knowledgeimage_knowledge_yaksha	cd_knowledgeimage_knowledge_yaksha							yes
cd_knowledgeimage_knowledge_yann	cd_knowledgeimage_knowledge_yann							yes
cd_knowledgeimage_knowledge_yasmin	cd_knowledgeimage_knowledge_yasmin							yes
cd_knowledgeimage_knowledge_ziane	cd_knowledgeimage_knowledge_ziane							yes
cd_knowledgeimage_knowlek	cd_knowledgeimage_knowlek							yes
cd_knowledgeimage_knowleo	cd_knowledgeimage_knowleo							yes
cd_knowledgeimage_knowleu	cd_knowledgeimage_knowleu							yes
cd_knowledgeimage_knowlew	cd_knowledgeimage_knowlew							yes
cd_knowledgeimage_mission_frostfort_block_start	cd_knowledgeimage_mission_frostfort_block_start							yes
cd_knowledgeimage_mission_frostfort_block_subnode	cd_knowledgeimage_mission_frostfort_block_subnode							yes
cd_knowledgeimage_nhm_unique_brynn	cd_knowledgeimage_nhm_unique_brynn							yes
cd_knowledgeimage_nhm_unique_grimtok_4812	cd_knowledgeimage_nhm_unique_grimtok_4812							yes
cd_knowledgeimage_node_abandoned_tombs	cd_knowledgeimage_node_abandoned_tombs							yes
cd_knowledgeimage_node_abandoned_wyvern_nest	cd_knowledgeimage_node_abandoned_wyvern_nest							yes
cd_knowledgeimage_node_abandoned_wyvern_nest_ii	cd_knowledgeimage_node_abandoned_wyvern_nest_ii							yes
cd_knowledgeimage_node_abandoned_wyvern_nest_iii	cd_knowledgeimage_node_abandoned_wyvern_nest_iii							yes
cd_knowledgeimage_node_abandonedcastle	cd_knowledgeimage_node_abandonedcastle							yes
cd_knowledgeimage_node_abandonedcastle_fishing_spot	cd_knowledgeimage_node_abandonedcastle_fishing_spot							yes
cd_knowledgeimage_node_abandonedcastle_fishing_sx	cd_knowledgeimage_node_abandonedcastle_fishing_sx							yes
cd_knowledgeimage_node_abandonedcastle_ii	cd_knowledgeimage_node_abandonedcastle_ii							yes
cd_knowledgeimage_node_abandonedx	cd_knowledgeimage_node_abandonedx							yes
cd_knowledgeimage_node_ancient_fissure	cd_knowledgeimage_node_ancient_fissure							yes
cd_knowledgeimage_node_ancient_rock_i	cd_knowledgeimage_node_ancient_rock_i							yes
cd_knowledgeimage_node_ancient_rock_ii	cd_knowledgeimage_node_ancient_rock_ii							yes
cd_knowledgeimage_node_ancient_rock_iii	cd_knowledgeimage_node_ancient_rock_iii							yes
cd_knowledgeimage_node_ancientruins_00	cd_knowledgeimage_node_ancientruins_00							yes
cd_knowledgeimage_node_armor_smithy	cd_knowledgeimage_node_armor_smithy							yes
cd_knowledgeimage_node_aveeno_farm	cd_knowledgeimage_node_aveeno_farm							yes
cd_knowledgeimage_node_azureian_farmi	cd_knowledgeimage_node_azureian_farmi							yes
cd_knowledgeimage_node_azureian_farmii	cd_knowledgeimage_node_azureian_farmii							yes
cd_knowledgeimage_node_azureian_farmiii	cd_knowledgeimage_node_azureian_farmiii							yes
cd_knowledgeimage_node_azureian_farmiv	cd_knowledgeimage_node_azureian_farmiv							yes
cd_knowledgeimage_node_bagmaker	cd_knowledgeimage_node_bagmaker							yes
cd_knowledgeimage_node_bamboo_forest	cd_knowledgeimage_node_bamboo_forest							yes
cd_knowledgeimage_node_basketmaker	cd_knowledgeimage_node_basketmaker							yes
cd_knowledgeimage_node_black_bears_barracks	cd_knowledgeimage_node_black_bears_barracks							yes
cd_knowledgeimage_node_bleed_moru	cd_knowledgeimage_node_bleed_moru							yes
cd_knowledgeimage_node_bleed_moru_child_01	cd_knowledgeimage_node_bleed_moru_child_01							yes
cd_knowledgeimage_node_bleed_ruffians_pervin	cd_knowledgeimage_node_bleed_ruffians_pervin							yes
cd_knowledgeimage_node_bleed_ruffians_pervin_camp	cd_knowledgeimage_node_bleed_ruffians_pervin_camp							yes
cd_knowledgeimage_node_bleed_ruffians_pervin_market	cd_knowledgeimage_node_bleed_ruffians_pervin_market							yes
cd_knowledgeimage_node_bleed_ruffians_pervin_mine	cd_knowledgeimage_node_bleed_ruffians_pervin_mine							yes
cd_knowledgeimage_node_bleed_ruffiansii	cd_knowledgeimage_node_bleed_ruffiansii							yes
cd_knowledgeimage_node_bombmaker	cd_knowledgeimage_node_bombmaker							yes
cd_knowledgeimage_node_brewing_facility	cd_knowledgeimage_node_brewing_facility							yes
cd_knowledgeimage_node_broken_bridge	cd_knowledgeimage_node_broken_bridge							yes
cd_knowledgeimage_node_broken_castle	cd_knowledgeimage_node_broken_castle							yes
cd_knowledgeimage_node_burned_forest	cd_knowledgeimage_node_burned_forest							yes
cd_knowledgeimage_node_burnhand_quarry	cd_knowledgeimage_node_burnhand_quarry							yes
cd_knowledgeimage_node_cabin_00	cd_knowledgeimage_node_cabin_00							yes
cd_knowledgeimage_node_cabin_ruins_00	cd_knowledgeimage_node_cabin_ruins_00							yes
cd_knowledgeimage_node_cacao_farm	cd_knowledgeimage_node_cacao_farm							yes
cd_knowledgeimage_node_caliburnclan_farmii	cd_knowledgeimage_node_caliburnclan_farmii							yes
cd_knowledgeimage_node_caliburnclan_farmiii	cd_knowledgeimage_node_caliburnclan_farmiii							yes
cd_knowledgeimage_node_caliburnclan_ii	cd_knowledgeimage_node_caliburnclan_ii							yes
cd_knowledgeimage_node_caliburnclan_iii	cd_knowledgeimage_node_caliburnclan_iii							yes
cd_knowledgeimage_node_caliburnclan_iv	cd_knowledgeimage_node_caliburnclan_iv							yes
cd_knowledgeimage_node_caliburnclan_iv_horsemarket	cd_knowledgeimage_node_caliburnclan_iv_horsemarket							yes
cd_knowledgeimage_node_caliburnclan_iv_mill	cd_knowledgeimage_node_caliburnclan_iv_mill							yes
cd_knowledgeimage_node_calphade_beacon	cd_knowledgeimage_node_calphade_beacon							yes
cd_knowledgeimage_node_calphade_farmiii	cd_knowledgeimage_node_calphade_farmiii							yes
cd_knowledgeimage_node_calphade_lumberyard	cd_knowledgeimage_node_calphade_lumberyard							yes
cd_knowledgeimage_node_calstore_wanted	cd_knowledgeimage_node_calstore_wanted							yes
cd_knowledgeimage_node_camp_00	cd_knowledgeimage_node_camp_00							yes
cd_knowledgeimage_node_candle_village	cd_knowledgeimage_node_candle_village							yes
cd_knowledgeimage_node_cannon_forge	cd_knowledgeimage_node_cannon_forge							yes
cd_knowledgeimage_node_caravancamp	cd_knowledgeimage_node_caravancamp							yes
cd_knowledgeimage_node_ceramic_village	cd_knowledgeimage_node_ceramic_village							yes
cd_knowledgeimage_node_cliff_ruins	cd_knowledgeimage_node_cliff_ruins							yes
cd_knowledgeimage_node_cliff_ruix	cd_knowledgeimage_node_cliff_ruix							yes
cd_knowledgeimage_node_common_church	cd_knowledgeimage_node_common_church							yes
cd_knowledgeimage_node_crim_caledoravillage	cd_knowledgeimage_node_crim_caledoravillage							yes
cd_knowledgeimage_node_crim_crimson_mountains_station	cd_knowledgeimage_node_crim_crimson_mountains_station							yes
cd_knowledgeimage_node_crim_duskwaycamp_station	cd_knowledgeimage_node_crim_duskwaycamp_station							yes
cd_knowledgeimage_node_crim_lonely_desert_station_i	cd_knowledgeimage_node_crim_lonely_desert_station_i							yes
cd_knowledgeimage_node_crim_lonely_desert_station_ii	cd_knowledgeimage_node_crim_lonely_desert_station_ii							yes
cd_knowledgeimage_node_crim_rockshard_mountain_station	cd_knowledgeimage_node_crim_rockshard_mountain_station							yes
cd_knowledgeimage_node_crim_skullstonetotem	cd_knowledgeimage_node_crim_skullstonetotem							yes
cd_knowledgeimage_node_crim_stompsandfortruins	cd_knowledgeimage_node_crim_stompsandfortruins							yes
cd_knowledgeimage_node_crim_suntower	cd_knowledgeimage_node_crim_suntower							yes
cd_knowledgeimage_node_crim_tashkalpcrossroadsstation	cd_knowledgeimage_node_crim_tashkalpcrossroadsstation							yes
cd_knowledgeimage_node_crim_timewornruinss_station	cd_knowledgeimage_node_crim_timewornruinss_station							yes
cd_knowledgeimage_node_crimson_desert_witch	cd_knowledgeimage_node_crimson_desert_witch							yes
cd_knowledgeimage_node_crimson_mountains_fortress	cd_knowledgeimage_node_crimson_mountains_fortress							yes
cd_knowledgeimage_node_crimson_riverruins	cd_knowledgeimage_node_crimson_riverruins							yes
cd_knowledgeimage_node_del_abyss_ruins	cd_knowledgeimage_node_del_abyss_ruins							yes
cd_knowledgeimage_node_del_banditcamp_i	cd_knowledgeimage_node_del_banditcamp_i							yes
cd_knowledgeimage_node_del_banditcamp_ii	cd_knowledgeimage_node_del_banditcamp_ii							yes
cd_knowledgeimage_node_del_banditcamp_iii	cd_knowledgeimage_node_del_banditcamp_iii							yes
cd_knowledgeimage_node_del_beardtree_swamp_station	cd_knowledgeimage_node_del_beardtree_swamp_station							yes
cd_knowledgeimage_node_del_chattering_forest_station	cd_knowledgeimage_node_del_chattering_forest_station							yes
cd_knowledgeimage_node_del_clocktower	cd_knowledgeimage_node_del_clocktower							yes
cd_knowledgeimage_node_del_clockx	cd_knowledgeimage_node_del_clockx							yes
cd_knowledgeimage_node_del_dewhaveneastgate	cd_knowledgeimage_node_del_dewhaveneastgate							yes
cd_knowledgeimage_node_del_drywind_valley_station	cd_knowledgeimage_node_del_drywind_valley_station							yes
cd_knowledgeimage_node_del_eastern_hills_station	cd_knowledgeimage_node_del_eastern_hills_station							yes
cd_knowledgeimage_node_del_gearworkgate	cd_knowledgeimage_node_del_gearworkgate							yes
cd_knowledgeimage_node_del_goldleafguildhouse_trader_delesyia	cd_knowledgeimage_node_del_goldleafguildhouse_trader_delesyia							yes
cd_knowledgeimage_node_del_loggingcamptransferstation	cd_knowledgeimage_node_del_loggingcamptransferstation							yes
cd_knowledgeimage_node_del_marniaircastle	cd_knowledgeimage_node_del_marniaircastle							yes
cd_knowledgeimage_node_del_marniworkshopeastgate	cd_knowledgeimage_node_del_marniworkshopeastgate							yes
cd_knowledgeimage_node_del_marniworkshopnortheastgate	cd_knowledgeimage_node_del_marniworkshopnortheastgate							yes
cd_knowledgeimage_node_del_mechaloopstationone	cd_knowledgeimage_node_del_mechaloopstationone							yes
cd_knowledgeimage_node_del_neutralzonestation	cd_knowledgeimage_node_del_neutralzonestation							yes
cd_knowledgeimage_node_del_researchbasepipe	cd_knowledgeimage_node_del_researchbasepipe							yes
cd_knowledgeimage_node_del_sandshift_basin_station	cd_knowledgeimage_node_del_sandshift_basin_station							yes
cd_knowledgeimage_node_del_secretbasefuelpipe	cd_knowledgeimage_node_del_secretbasefuelpipe							yes
cd_knowledgeimage_node_del_shipwreck_0001	cd_knowledgeimage_node_del_shipwreck_0001							yes
cd_knowledgeimage_node_del_shipwreck_0003	cd_knowledgeimage_node_del_shipwreck_0003							yes
cd_knowledgeimage_node_del_shipwreck_0004	cd_knowledgeimage_node_del_shipwreck_0004							yes
cd_knowledgeimage_node_del_shipwreck_0005	cd_knowledgeimage_node_del_shipwreck_0005							yes
cd_knowledgeimage_node_del_shipwreck_0007	cd_knowledgeimage_node_del_shipwreck_0007							yes
cd_knowledgeimage_node_del_shipwreck_0008	cd_knowledgeimage_node_del_shipwreck_0008							yes
cd_knowledgeimage_node_del_shipwreck_0009	cd_knowledgeimage_node_del_shipwreck_0009							yes
cd_knowledgeimage_node_del_shipwreck_0010	cd_knowledgeimage_node_del_shipwreck_0010							yes
cd_knowledgeimage_node_del_shipwreck_0011	cd_knowledgeimage_node_del_shipwreck_0011							yes
cd_knowledgeimage_node_del_shipwreck_0014	cd_knowledgeimage_node_del_shipwreck_0014							yes
cd_knowledgeimage_node_del_silvermoontroll_trade	cd_knowledgeimage_node_del_silvermoontroll_trade							yes
cd_knowledgeimage_node_del_silvermoontroll_trader_delesyia	cd_knowledgeimage_node_del_silvermoontroll_trader_delesyia							yes
cd_knowledgeimage_node_delesyia_beacon	cd_knowledgeimage_node_delesyia_beacon							yes
cd_knowledgeimage_node_delesyia_bulbvillage	cd_knowledgeimage_node_delesyia_bulbvillage							yes
cd_knowledgeimage_node_delesyia_dyeshop	cd_knowledgeimage_node_delesyia_dyeshop							yes
cd_knowledgeimage_node_delesyia_excavation_area	cd_knowledgeimage_node_delesyia_excavation_area							yes
cd_knowledgeimage_node_delesyia_farm_i	cd_knowledgeimage_node_delesyia_farm_i							yes
cd_knowledgeimage_node_delesyia_farm_ii	cd_knowledgeimage_node_delesyia_farm_ii							yes
cd_knowledgeimage_node_delesyia_gateway	cd_knowledgeimage_node_delesyia_gateway							yes
cd_knowledgeimage_node_delesyia_harbor	cd_knowledgeimage_node_delesyia_harbor							yes
cd_knowledgeimage_node_delesyia_marni_museum	cd_knowledgeimage_node_delesyia_marni_museum							yes
cd_knowledgeimage_node_delesyia_netmaker	cd_knowledgeimage_node_delesyia_netmaker							yes
cd_knowledgeimage_node_delesyia_park	cd_knowledgeimage_node_delesyia_park							yes
cd_knowledgeimage_node_delesyia_park_ruins_i	cd_knowledgeimage_node_delesyia_park_ruins_i							yes
cd_knowledgeimage_node_delesyia_park_ruins_ii	cd_knowledgeimage_node_delesyia_park_ruins_ii							yes
cd_knowledgeimage_node_delesyia_theif_camp	cd_knowledgeimage_node_delesyia_theif_camp							yes
cd_knowledgeimage_node_delesyiainstitute	cd_knowledgeimage_node_delesyiainstitute							yes
cd_knowledgeimage_node_delesyian_alliance_broken_castle	cd_knowledgeimage_node_delesyian_alliance_broken_castle							yes
cd_knowledgeimage_node_delesyian_alliance_brokenx	cd_knowledgeimage_node_delesyian_alliance_brokenx							yes
cd_knowledgeimage_node_delesyian_alliance_farm	cd_knowledgeimage_node_delesyian_alliance_farm							yes
cd_knowledgeimage_node_delesyian_alliance_harbor	cd_knowledgeimage_node_delesyian_alliance_harbor							yes
cd_knowledgeimage_node_delesyian_alliance_lake	cd_knowledgeimage_node_delesyian_alliance_lake							yes
cd_knowledgeimage_node_delpheon_camp_i	cd_knowledgeimage_node_delpheon_camp_i							yes
cd_knowledgeimage_node_delpheon_camp_ii	cd_knowledgeimage_node_delpheon_camp_ii							yes
cd_knowledgeimage_node_delpheon_mercenary_residence	cd_knowledgeimage_node_delpheon_mercenary_residence							yes
cd_knowledgeimage_node_dem_azerianmanor	cd_knowledgeimage_node_dem_azerianmanor							yes
cd_knowledgeimage_node_dem_banditcamp_i	cd_knowledgeimage_node_dem_banditcamp_i							yes
cd_knowledgeimage_node_dem_banditcamp_ii	cd_knowledgeimage_node_dem_banditcamp_ii							yes
cd_knowledgeimage_node_dem_banditcamp_iii	cd_knowledgeimage_node_dem_banditcamp_iii							yes
cd_knowledgeimage_node_dem_banditcamp_iv	cd_knowledgeimage_node_dem_banditcamp_iv							yes
cd_knowledgeimage_node_dem_carriageworkshop_00	cd_knowledgeimage_node_dem_carriageworkshop_00							yes
cd_knowledgeimage_node_dem_demenisscastle	cd_knowledgeimage_node_dem_demenisscastle							yes
cd_knowledgeimage_node_dem_frozentower	cd_knowledgeimage_node_dem_frozentower							yes
cd_knowledgeimage_node_dem_jumptower	cd_knowledgeimage_node_dem_jumptower							yes
cd_knowledgeimage_node_dem_shipwreck_000	cd_knowledgeimage_node_dem_shipwreck_000							yes
cd_knowledgeimage_node_dem_shipwreck_0002	cd_knowledgeimage_node_dem_shipwreck_0002							yes
cd_knowledgeimage_node_dem_shipwreck_0003	cd_knowledgeimage_node_dem_shipwreck_0003							yes
cd_knowledgeimage_node_dem_shipwreck_0004	cd_knowledgeimage_node_dem_shipwreck_0004							yes
cd_knowledgeimage_node_dem_shipwreck_0005	cd_knowledgeimage_node_dem_shipwreck_0005							yes
cd_knowledgeimage_node_dem_shipwreck_0007	cd_knowledgeimage_node_dem_shipwreck_0007							yes
cd_knowledgeimage_node_dem_shipwreck_0008	cd_knowledgeimage_node_dem_shipwreck_0008							yes
cd_knowledgeimage_node_dem_silvermoonhq	cd_knowledgeimage_node_dem_silvermoonhq							yes
cd_knowledgeimage_node_dem_slantedfishingdock	cd_knowledgeimage_node_dem_slantedfishingdock							yes
cd_knowledgeimage_node_dem_thornrosefoodstorage	cd_knowledgeimage_node_dem_thornrosefoodstorage							yes
cd_knowledgeimage_node_dem_thornroseguardpost	cd_knowledgeimage_node_dem_thornroseguardpost							yes
cd_knowledgeimage_node_dem_thornroseoutpost	cd_knowledgeimage_node_dem_thornroseoutpost							yes
cd_knowledgeimage_node_dem_thornroseriversidepost	cd_knowledgeimage_node_dem_thornroseriversidepost							yes
cd_knowledgeimage_node_dem_thornrosesouthgate	cd_knowledgeimage_node_dem_thornrosesouthgate							yes
cd_knowledgeimage_node_dem_thornrosesuppliesstoragecentral	cd_knowledgeimage_node_dem_thornrosesuppliesstoragecentral							yes
cd_knowledgeimage_node_dem_thornrosesuppliesstoragenorth	cd_knowledgeimage_node_dem_thornrosesuppliesstoragenorth							yes
cd_knowledgeimage_node_dem_thornx	cd_knowledgeimage_node_dem_thornx							yes
cd_knowledgeimage_node_dem_waterfallfishingdock	cd_knowledgeimage_node_dem_waterfallfishingdock							yes
cd_knowledgeimage_node_dem_wisdomtower	cd_knowledgeimage_node_dem_wisdomtower							yes
cd_knowledgeimage_node_demeniss_apiary	cd_knowledgeimage_node_demeniss_apiary							yes
cd_knowledgeimage_node_demeniss_armory	cd_knowledgeimage_node_demeniss_armory							yes
cd_knowledgeimage_node_demeniss_brewery	cd_knowledgeimage_node_demeniss_brewery							yes
cd_knowledgeimage_node_demeniss_circus	cd_knowledgeimage_node_demeniss_circus							yes
cd_knowledgeimage_node_demeniss_dyeshopii	cd_knowledgeimage_node_demeniss_dyeshopii							yes
cd_knowledgeimage_node_demeniss_outpost_i	cd_knowledgeimage_node_demeniss_outpost_i							yes
cd_knowledgeimage_node_demeniss_stronghold_farm	cd_knowledgeimage_node_demeniss_stronghold_farm							yes
cd_knowledgeimage_node_demeniss_stronghold_forestalter	cd_knowledgeimage_node_demeniss_stronghold_forestalter							yes
