Prefab	Base	ExactItemId	ExactItemName	ExactIconSlot	SiblingItemIds	SiblingItemNames	FullIconString	Orphan
cd_knowledgeimage_knowledge_elimore	cd_knowledgeimage_knowledge_elimore							yes
cd_knowledgeimage_knowledge_elliot	cd_knowledgeimage_knowledge_elliot							yes
cd_knowledgeimage_knowledge_emu	cd_knowledgeimage_knowledge_emu							yes
cd_knowledgeimage_knowledge_ent_golem	cd_knowledgeimage_knowledge_ent_golem							yes
cd_knowledgeimage_knowledge_erich	cd_knowledgeimage_knowledge_erich							yes
cd_knowledgeimage_knowledge_escortplane_2	cd_knowledgeimage_knowledge_escortplane_2							yes
cd_knowledgeimage_knowledge_europeanpartridge	cd_knowledgeimage_knowledge_europeanpartridge							yes
cd_knowledgeimage_knowledge_explosionflower	cd_knowledgeimage_knowledge_explosionflower							yes
cd_knowledgeimage_knowledge_explosionhextpot_bomb	cd_knowledgeimage_knowledge_explosionhextpot_bomb							yes
cd_knowledgeimage_knowledge_faction_ancient_people	cd_knowledgeimage_knowledge_faction_ancient_people							yes
cd_knowledgeimage_knowledge_faction_ancientgodaeserion	cd_knowledgeimage_knowledge_faction_ancientgodaeserion							yes
cd_knowledgeimage_knowledge_faction_antumbra	cd_knowledgeimage_knowledge_faction_antumbra							yes
cd_knowledgeimage_knowledge_faction_bandit1	cd_knowledgeimage_knowledge_faction_bandit1							yes
cd_knowledgeimage_knowledge_faction_bismuthqueenstonebackcrab	cd_knowledgeimage_knowledge_faction_bismuthqueenstonebackcrab							yes
cd_knowledgeimage_knowledge_faction_celeste_hernand	cd_knowledgeimage_knowledge_faction_celeste_hernand							yes
cd_knowledgeimage_knowledge_faction_circusgarnier	cd_knowledgeimage_knowledge_faction_circusgarnier							yes
cd_knowledgeimage_knowledge_faction_crimson_desert_situation	cd_knowledgeimage_knowledge_faction_crimson_desert_situation							yes
cd_knowledgeimage_knowledge_faction_darkkingbeloth	cd_knowledgeimage_knowledge_faction_darkkingbeloth							yes
cd_knowledgeimage_knowledge_faction_deerkingsaigord	cd_knowledgeimage_knowledge_faction_deerkingsaigord							yes
cd_knowledgeimage_knowledge_faction_delesyia_situation	cd_knowledgeimage_knowledge_faction_delesyia_situation							yes
cd_knowledgeimage_knowledge_faction_demeniss_situation	cd_knowledgeimage_knowledge_faction_demeniss_situation							yes
cd_knowledgeimage_knowledge_faction_demeniss_stronghold	cd_knowledgeimage_knowledge_faction_demeniss_stronghold							yes
cd_knowledgeimage_knowledge_faction_desert_villain	cd_knowledgeimage_knowledge_faction_desert_villain							yes
cd_knowledgeimage_knowledge_faction_drylandsgolem	cd_knowledgeimage_knowledge_faction_drylandsgolem							yes
cd_knowledgeimage_knowledge_faction_east_bandit	cd_knowledgeimage_knowledge_faction_east_bandit							yes
cd_knowledgeimage_knowledge_faction_enthunter	cd_knowledgeimage_knowledge_faction_enthunter							yes
cd_knowledgeimage_knowledge_faction_forgottengeneral	cd_knowledgeimage_knowledge_faction_forgottengeneral							yes
cd_knowledgeimage_knowledge_faction_goldenfangs	cd_knowledgeimage_knowledge_faction_goldenfangs							yes
cd_knowledgeimage_knowledge_faction_golems	cd_knowledgeimage_knowledge_faction_golems							yes
cd_knowledgeimage_knowledge_faction_hernand_situation	cd_knowledgeimage_knowledge_faction_hernand_situation							yes
cd_knowledgeimage_knowledge_faction_hyenabossskevald	cd_knowledgeimage_knowledge_faction_hyenabossskevald							yes
cd_knowledgeimage_knowledge_faction_lakegolemvordis	cd_knowledgeimage_knowledge_faction_lakegolemvordis							yes
cd_knowledgeimage_knowledge_faction_lonelyjackal	cd_knowledgeimage_knowledge_faction_lonelyjackal							yes
cd_knowledgeimage_knowledge_faction_muiquun	cd_knowledgeimage_knowledge_faction_muiquun							yes
cd_knowledgeimage_knowledge_faction_muscan	cd_knowledgeimage_knowledge_faction_muscan							yes
cd_knowledgeimage_knowledge_faction_north_bandit	cd_knowledgeimage_knowledge_faction_north_bandit							yes
cd_knowledgeimage_knowledge_faction_pailune	cd_knowledgeimage_knowledge_faction_pailune							yes
cd_knowledgeimage_knowledge_faction_pailune_situation	cd_knowledgeimage_knowledge_faction_pailune_situation							yes
cd_knowledgeimage_knowledge_faction_queenstonebackcrab	cd_knowledgeimage_knowledge_faction_queenstonebackcrab							yes
cd_knowledgeimage_knowledge_faction_redfoxtrade	cd_knowledgeimage_knowledge_faction_redfoxtrade							yes
cd_knowledgeimage_knowledge_faction_reeddevil	cd_knowledgeimage_knowledge_faction_reeddevil							yes
cd_knowledgeimage_knowledge_faction_sandsages	cd_knowledgeimage_knowledge_faction_sandsages							yes
cd_knowledgeimage_knowledge_faction_skoghorn	cd_knowledgeimage_knowledge_faction_skoghorn							yes
cd_knowledgeimage_knowledge_faction_skullknight	cd_knowledgeimage_knowledge_faction_skullknight							yes
cd_knowledgeimage_knowledge_faction_solidmazul	cd_knowledgeimage_knowledge_faction_solidmazul							yes
cd_knowledgeimage_knowledge_faction_tariv	cd_knowledgeimage_knowledge_faction_tariv							yes
cd_knowledgeimage_knowledge_faction_titan	cd_knowledgeimage_knowledge_faction_titan							yes
cd_knowledgeimage_knowledge_faction_troll_riders	cd_knowledgeimage_knowledge_faction_troll_riders							yes
cd_knowledgeimage_knowledge_faction_trukan	cd_knowledgeimage_knowledge_faction_trukan							yes
cd_knowledgeimage_knowledge_faction_whitehorn	cd_knowledgeimage_knowledge_faction_whitehorn							yes
cd_knowledgeimage_knowledge_faction_witch	cd_knowledgeimage_knowledge_faction_witch							yes
cd_knowledgeimage_knowledge_faction_wolfpursuer	cd_knowledgeimage_knowledge_faction_wolfpursuer							yes
cd_knowledgeimage_knowledge_fadir	cd_knowledgeimage_knowledge_fadir							yes
cd_knowledgeimage_knowledge_female_milkcow	cd_knowledgeimage_knowledge_female_milkcow							yes
cd_knowledgeimage_knowledge_finn	cd_knowledgeimage_knowledge_finn							yes
cd_knowledgeimage_knowledge_first_finger_lake	cd_knowledgeimage_knowledge_first_finger_lake							yes
cd_knowledgeimage_knowledge_five_finger_mountain	cd_knowledgeimage_knowledge_five_finger_mountain							yes
cd_knowledgeimage_knowledge_flamingos	cd_knowledgeimage_knowledge_flamingos							yes
cd_knowledgeimage_knowledge_flowingsand_basin_cave	cd_knowledgeimage_knowledge_flowingsand_basin_cave							yes
cd_knowledgeimage_knowledge_flying_squirrel	cd_knowledgeimage_knowledge_flying_squirrel							yes
cd_knowledgeimage_knowledge_foggywind_hillsidestairs	cd_knowledgeimage_knowledge_foggywind_hillsidestairs							yes
cd_knowledgeimage_knowledge_forebearer_footprint	cd_knowledgeimage_knowledge_forebearer_footprint							yes
cd_knowledgeimage_knowledge_forin_cave	cd_knowledgeimage_knowledge_forin_cave							yes
cd_knowledgeimage_knowledge_fortainthehexboundknight	cd_knowledgeimage_knowledge_fortainthehexboundknight							yes
cd_knowledgeimage_knowledge_fox	cd_knowledgeimage_knowledge_fox							yes
cd_knowledgeimage_knowledge_fredericfelix	cd_knowledgeimage_knowledge_fredericfelix							yes
cd_knowledgeimage_knowledge_frilled_lizard	cd_knowledgeimage_knowledge_frilled_lizard							yes
cd_knowledgeimage_knowledge_frostwind_cave	cd_knowledgeimage_knowledge_frostwind_cave							yes
cd_knowledgeimage_knowledge_fulica	cd_knowledgeimage_knowledge_fulica							yes
cd_knowledgeimage_knowledge_galapagos_cormorant	cd_knowledgeimage_knowledge_galapagos_cormorant							yes
cd_knowledgeimage_knowledge_galdor	cd_knowledgeimage_knowledge_galdor							yes
cd_knowledgeimage_knowledge_garkhan	cd_knowledgeimage_knowledge_garkhan							yes
cd_knowledgeimage_knowledge_garniertroupemecharnival	cd_knowledgeimage_knowledge_garniertroupemecharnival							yes
cd_knowledgeimage_knowledge_garrick	cd_knowledgeimage_knowledge_garrick							yes
cd_knowledgeimage_knowledge_gaviastellata	cd_knowledgeimage_knowledge_gaviastellata							yes
cd_knowledgeimage_knowledge_gazelle	cd_knowledgeimage_knowledge_gazelle							yes
cd_knowledgeimage_knowledge_gearhornrenw	cd_knowledgeimage_knowledge_gearhornrenw							yes
cd_knowledgeimage_knowledge_genyornis	cd_knowledgeimage_knowledge_genyornis							yes
cd_knowledgeimage_knowledge_geumgangbulgwe	cd_knowledgeimage_knowledge_geumgangbulgwe							yes
cd_knowledgeimage_knowledge_ghostrock_forest	cd_knowledgeimage_knowledge_ghostrock_forest							yes
cd_knowledgeimage_knowledge_giant_cow	cd_knowledgeimage_knowledge_giant_cow							yes
cd_knowledgeimage_knowledge_giant_crocodile	cd_knowledgeimage_knowledge_giant_crocodile							yes
cd_knowledgeimage_knowledge_giant_mudfish	cd_knowledgeimage_knowledge_giant_mudfish							yes
cd_knowledgeimage_knowledge_giant_salamander	cd_knowledgeimage_knowledge_giant_salamander							yes
cd_knowledgeimage_knowledge_giant_yard	cd_knowledgeimage_knowledge_giant_yard							yes
cd_knowledgeimage_knowledge_giantent	cd_knowledgeimage_knowledge_giantent							yes
cd_knowledgeimage_knowledge_giantsnake	cd_knowledgeimage_knowledge_giantsnake							yes
cd_knowledgeimage_knowledge_gimmick_amaranth	cd_knowledgeimage_knowledge_gimmick_amaranth							yes
cd_knowledgeimage_knowledge_gimmick_bismuthore	cd_knowledgeimage_knowledge_gimmick_bismuthore							yes
cd_knowledgeimage_knowledge_gimmick_bluestone	cd_knowledgeimage_knowledge_gimmick_bluestone							yes
cd_knowledgeimage_knowledge_gimmick_chlorella	cd_knowledgeimage_knowledge_gimmick_chlorella							yes
cd_knowledgeimage_knowledge_gimmick_copperore	cd_knowledgeimage_knowledge_gimmick_copperore							yes
cd_knowledgeimage_knowledge_gimmick_craft_cook_oven_00	cd_knowledgeimage_knowledge_gimmick_craft_cook_oven_00							yes
cd_knowledgeimage_knowledge_gimmick_craft_cook_oven_01	cd_knowledgeimage_knowledge_gimmick_craft_cook_oven_01							yes
cd_knowledgeimage_knowledge_gimmick_craft_medicine	cd_knowledgeimage_knowledge_gimmick_craft_medicine							yes
cd_knowledgeimage_knowledge_gimmick_cushionball	cd_knowledgeimage_knowledge_gimmick_cushionball							yes
cd_knowledgeimage_knowledge_gimmick_decal_text_0001	cd_knowledgeimage_knowledge_gimmick_decal_text_0001							yes
cd_knowledgeimage_knowledge_gimmick_diamond	cd_knowledgeimage_knowledge_gimmick_diamond							yes
cd_knowledgeimage_knowledge_gimmick_dulse	cd_knowledgeimage_knowledge_gimmick_dulse							yes
cd_knowledgeimage_knowledge_gimmick_ensete	cd_knowledgeimage_knowledge_gimmick_ensete							yes
cd_knowledgeimage_knowledge_gimmick_inscription_0001	cd_knowledgeimage_knowledge_gimmick_inscription_0001							yes
cd_knowledgeimage_knowledge_gimmick_ironstone	cd_knowledgeimage_knowledge_gimmick_ironstone							yes
cd_knowledgeimage_knowledge_gimmick_jijeongta_leaf	cd_knowledgeimage_knowledge_gimmick_jijeongta_leaf							yes
cd_knowledgeimage_knowledge_gimmick_kudzu_vine	cd_knowledgeimage_knowledge_gimmick_kudzu_vine							yes
cd_knowledgeimage_knowledge_gimmick_mercury	cd_knowledgeimage_knowledge_gimmick_mercury							yes
cd_knowledgeimage_knowledge_gimmick_minegold	cd_knowledgeimage_knowledge_gimmick_minegold							yes
cd_knowledgeimage_knowledge_gimmick_minesilver	cd_knowledgeimage_knowledge_gimmick_minesilver							yes
cd_knowledgeimage_knowledge_gimmick_opuntia	cd_knowledgeimage_knowledge_gimmick_opuntia							yes
cd_knowledgeimage_knowledge_gimmick_pinball	cd_knowledgeimage_knowledge_gimmick_pinball							yes
cd_knowledgeimage_knowledge_gimmick_redstone	cd_knowledgeimage_knowledge_gimmick_redstone							yes
cd_knowledgeimage_knowledge_gimmick_religion_box	cd_knowledgeimage_knowledge_gimmick_religion_box							yes
cd_knowledgeimage_knowledge_gimmick_rubber	cd_knowledgeimage_knowledge_gimmick_rubber							yes
cd_knowledgeimage_knowledge_gimmick_ruby	cd_knowledgeimage_knowledge_gimmick_ruby							yes
cd_knowledgeimage_knowledge_gimmick_sulfurstone	cd_knowledgeimage_knowledge_gimmick_sulfurstone							yes
cd_knowledgeimage_knowledge_gimmick_taro	cd_knowledgeimage_knowledge_gimmick_taro							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0001	cd_knowledgeimage_knowledge_gimmick_tombstone_0001							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0002	cd_knowledgeimage_knowledge_gimmick_tombstone_0002							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0003	cd_knowledgeimage_knowledge_gimmick_tombstone_0003							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0004	cd_knowledgeimage_knowledge_gimmick_tombstone_0004							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0005	cd_knowledgeimage_knowledge_gimmick_tombstone_0005							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0006	cd_knowledgeimage_knowledge_gimmick_tombstone_0006							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0007	cd_knowledgeimage_knowledge_gimmick_tombstone_0007							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0008	cd_knowledgeimage_knowledge_gimmick_tombstone_0008							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0009	cd_knowledgeimage_knowledge_gimmick_tombstone_0009							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0010	cd_knowledgeimage_knowledge_gimmick_tombstone_0010							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0011	cd_knowledgeimage_knowledge_gimmick_tombstone_0011							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0012	cd_knowledgeimage_knowledge_gimmick_tombstone_0012							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0013	cd_knowledgeimage_knowledge_gimmick_tombstone_0013							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0014	cd_knowledgeimage_knowledge_gimmick_tombstone_0014							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0015	cd_knowledgeimage_knowledge_gimmick_tombstone_0015							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0016	cd_knowledgeimage_knowledge_gimmick_tombstone_0016							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0017	cd_knowledgeimage_knowledge_gimmick_tombstone_0017							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0019	cd_knowledgeimage_knowledge_gimmick_tombstone_0019							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0020	cd_knowledgeimage_knowledge_gimmick_tombstone_0020							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0021	cd_knowledgeimage_knowledge_gimmick_tombstone_0021							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0022	cd_knowledgeimage_knowledge_gimmick_tombstone_0022							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0023	cd_knowledgeimage_knowledge_gimmick_tombstone_0023							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0024	cd_knowledgeimage_knowledge_gimmick_tombstone_0024							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0025	cd_knowledgeimage_knowledge_gimmick_tombstone_0025							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0026	cd_knowledgeimage_knowledge_gimmick_tombstone_0026							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0027	cd_knowledgeimage_knowledge_gimmick_tombstone_0027							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0028	cd_knowledgeimage_knowledge_gimmick_tombstone_0028							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0029	cd_knowledgeimage_knowledge_gimmick_tombstone_0029							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0030	cd_knowledgeimage_knowledge_gimmick_tombstone_0030							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0031	cd_knowledgeimage_knowledge_gimmick_tombstone_0031							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0032	cd_knowledgeimage_knowledge_gimmick_tombstone_0032							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0033	cd_knowledgeimage_knowledge_gimmick_tombstone_0033							yes
cd_knowledgeimage_knowledge_gimmick_tombstone_0034	cd_knowledgeimage_knowledge_gimmick_tombstone_0034							yes
cd_knowledgeimage_knowledge_gimmick_treasurebox	cd_knowledgeimage_knowledge_gimmick_treasurebox							yes
cd_knowledgeimage_knowledge_gimmick_well	cd_knowledgeimage_knowledge_gimmick_well							yes
cd_knowledgeimage_knowledge_gimmick_whitestone	cd_knowledgeimage_knowledge_gimmick_whitestone							yes
cd_knowledgeimage_knowledge_goanna	cd_knowledgeimage_knowledge_goanna							yes
cd_knowledgeimage_knowledge_goblin_riders	cd_knowledgeimage_knowledge_goblin_riders							yes
cd_knowledgeimage_knowledge_goldleaf_guildhouse_0001	cd_knowledgeimage_knowledge_goldleaf_guildhouse_0001							yes
cd_knowledgeimage_knowledge_goldleafguildhouse_child_03	cd_knowledgeimage_knowledge_goldleafguildhouse_child_03							yes
cd_knowledgeimage_knowledge_goldleafguildhouse_trade	cd_knowledgeimage_knowledge_goldleafguildhouse_trade							yes
cd_knowledgeimage_knowledge_goose	cd_knowledgeimage_knowledge_goose							yes
cd_knowledgeimage_knowledge_grace_forest	cd_knowledgeimage_knowledge_grace_forest							yes
cd_knowledgeimage_knowledge_grace_forest_cave	cd_knowledgeimage_knowledge_grace_forest_cave							yes
cd_knowledgeimage_knowledge_grace_river	cd_knowledgeimage_knowledge_grace_river							yes
cd_knowledgeimage_knowledge_grakon	cd_knowledgeimage_knowledge_grakon							yes
cd_knowledgeimage_knowledge_grayparrot	cd_knowledgeimage_knowledge_grayparrot							yes
cd_knowledgeimage_knowledge_graywolf_dailyquest	cd_knowledgeimage_knowledge_graywolf_dailyquest							yes
cd_knowledgeimage_knowledge_greenfield_gorge	cd_knowledgeimage_knowledge_greenfield_gorge							yes
cd_knowledgeimage_knowledge_greenfield_hillyarea	cd_knowledgeimage_knowledge_greenfield_hillyarea							yes
cd_knowledgeimage_knowledge_greensea	cd_knowledgeimage_knowledge_greensea							yes
cd_knowledgeimage_knowledge_gregorthehalberdofcarnage	cd_knowledgeimage_knowledge_gregorthehalberdofcarnage							yes
cd_knowledgeimage_knowledge_greta	cd_knowledgeimage_knowledge_greta							yes
cd_knowledgeimage_knowledge_grey_forest	cd_knowledgeimage_knowledge_grey_forest							yes
cd_knowledgeimage_knowledge_grey_forest_cave	cd_knowledgeimage_knowledge_grey_forest_cave							yes
cd_knowledgeimage_knowledge_greyfur_aldric	cd_knowledgeimage_knowledge_greyfur_aldric							yes
cd_knowledgeimage_knowledge_greyfur_alec	cd_knowledgeimage_knowledge_greyfur_alec							yes
cd_knowledgeimage_knowledge_greyfur_anders	cd_knowledgeimage_knowledge_greyfur_anders							yes
cd_knowledgeimage_knowledge_greyfur_andrew	cd_knowledgeimage_knowledge_greyfur_andrew							yes
cd_knowledgeimage_knowledge_greyfur_arnold	cd_knowledgeimage_knowledge_greyfur_arnold							yes
cd_knowledgeimage_knowledge_greyfur_astin	cd_knowledgeimage_knowledge_greyfur_astin							yes
cd_knowledgeimage_knowledge_greyfur_balder	cd_knowledgeimage_knowledge_greyfur_balder							yes
cd_knowledgeimage_knowledge_greyfur_ben	cd_knowledgeimage_knowledge_greyfur_ben							yes
cd_knowledgeimage_knowledge_greyfur_brant	cd_knowledgeimage_knowledge_greyfur_brant							yes
cd_knowledgeimage_knowledge_greyfur_brennan	cd_knowledgeimage_knowledge_greyfur_brennan							yes
cd_knowledgeimage_knowledge_greyfur_brice	cd_knowledgeimage_knowledge_greyfur_brice							yes
cd_knowledgeimage_knowledge_greyfur_carl	cd_knowledgeimage_knowledge_greyfur_carl							yes
cd_knowledgeimage_knowledge_greyfur_colton	cd_knowledgeimage_knowledge_greyfur_colton							yes
cd_knowledgeimage_knowledge_greyfur_connor	cd_knowledgeimage_knowledge_greyfur_connor							yes
cd_knowledgeimage_knowledge_greyfur_conrad	cd_knowledgeimage_knowledge_greyfur_conrad							yes
cd_knowledgeimage_knowledge_greyfur_deaf	cd_knowledgeimage_knowledge_greyfur_deaf							yes
cd_knowledgeimage_knowledge_greyfur_delic	cd_knowledgeimage_knowledge_greyfur_delic							yes
cd_knowledgeimage_knowledge_greyfur_devan	cd_knowledgeimage_knowledge_greyfur_devan							yes
cd_knowledgeimage_knowledge_greyfur_diederik	cd_knowledgeimage_knowledge_greyfur_diederik							yes
cd_knowledgeimage_knowledge_greyfur_duncan	cd_knowledgeimage_knowledge_greyfur_duncan							yes
cd_knowledgeimage_knowledge_greyfur_ed	cd_knowledgeimage_knowledge_greyfur_ed							yes
cd_knowledgeimage_knowledge_greyfur_eric	cd_knowledgeimage_knowledge_greyfur_eric							yes
cd_knowledgeimage_knowledge_greyfur_ethan	cd_knowledgeimage_knowledge_greyfur_ethan							yes
cd_knowledgeimage_knowledge_greyfur_evelyn	cd_knowledgeimage_knowledge_greyfur_evelyn							yes
cd_knowledgeimage_knowledge_greyfur_falstaff	cd_knowledgeimage_knowledge_greyfur_falstaff							yes
cd_knowledgeimage_knowledge_greyfur_fred	cd_knowledgeimage_knowledge_greyfur_fred							yes
cd_knowledgeimage_knowledge_greyfur_fritz	cd_knowledgeimage_knowledge_greyfur_fritz							yes
cd_knowledgeimage_knowledge_greyfur_gerald	cd_knowledgeimage_knowledge_greyfur_gerald							yes
cd_knowledgeimage_knowledge_greyfur_gilbert	cd_knowledgeimage_knowledge_greyfur_gilbert							yes
cd_knowledgeimage_knowledge_greyfur_giles	cd_knowledgeimage_knowledge_greyfur_giles							yes
cd_knowledgeimage_knowledge_greyfur_iron	cd_knowledgeimage_knowledge_greyfur_iron							yes
cd_knowledgeimage_knowledge_greyfur_joan	cd_knowledgeimage_knowledge_greyfur_joan							yes
cd_knowledgeimage_knowledge_greyfur_johan	cd_knowledgeimage_knowledge_greyfur_johan							yes
cd_knowledgeimage_knowledge_greyfur_joseph	cd_knowledgeimage_knowledge_greyfur_joseph							yes
cd_knowledgeimage_knowledge_greyfur_kamu	cd_knowledgeimage_knowledge_greyfur_kamu							yes
cd_knowledgeimage_knowledge_greyfur_kenneth	cd_knowledgeimage_knowledge_greyfur_kenneth							yes
cd_knowledgeimage_knowledge_greyfur_lars	cd_knowledgeimage_knowledge_greyfur_lars							yes
cd_knowledgeimage_knowledge_greyfur_laurent	cd_knowledgeimage_knowledge_greyfur_laurent							yes
cd_knowledgeimage_knowledge_greyfur_luceran	cd_knowledgeimage_knowledge_greyfur_luceran							yes
cd_knowledgeimage_knowledge_greyfur_lucius	cd_knowledgeimage_knowledge_greyfur_lucius							yes
cd_knowledgeimage_knowledge_greyfur_luke	cd_knowledgeimage_knowledge_greyfur_luke							yes
cd_knowledgeimage_knowledge_greyfur_marie_camp	cd_knowledgeimage_knowledge_greyfur_marie_camp							yes
cd_knowledgeimage_knowledge_greyfur_marius	cd_knowledgeimage_knowledge_greyfur_marius							yes
cd_knowledgeimage_knowledge_greyfur_martin	cd_knowledgeimage_knowledge_greyfur_martin							yes
cd_knowledgeimage_knowledge_greyfur_matilda	cd_knowledgeimage_knowledge_greyfur_matilda							yes
cd_knowledgeimage_knowledge_greyfur_mauro	cd_knowledgeimage_knowledge_greyfur_mauro							yes
cd_knowledgeimage_knowledge_greyfur_max	cd_knowledgeimage_knowledge_greyfur_max							yes
cd_knowledgeimage_knowledge_greyfur_morrow	cd_knowledgeimage_knowledge_greyfur_morrow							yes
cd_knowledgeimage_knowledge_greyfur_niall	cd_knowledgeimage_knowledge_greyfur_niall							yes
cd_knowledgeimage_knowledge_greyfur_oliver	cd_knowledgeimage_knowledge_greyfur_oliver							yes
cd_knowledgeimage_knowledge_greyfur_otto	cd_knowledgeimage_knowledge_greyfur_otto							yes
cd_knowledgeimage_knowledge_greyfur_pierce	cd_knowledgeimage_knowledge_greyfur_pierce							yes
cd_knowledgeimage_knowledge_greyfur_ronald	cd_knowledgeimage_knowledge_greyfur_ronald							yes
cd_knowledgeimage_knowledge_greyfur_ronnie	cd_knowledgeimage_knowledge_greyfur_ronnie							yes
cd_knowledgeimage_knowledge_greyfur_russo	cd_knowledgeimage_knowledge_greyfur_russo							yes
cd_knowledgeimage_knowledge_greyfur_ryan	cd_knowledgeimage_knowledge_greyfur_ryan							yes
cd_knowledgeimage_knowledge_greyfur_silvan	cd_knowledgeimage_knowledge_greyfur_silvan							yes
cd_knowledgeimage_knowledge_greyfur_sven	cd_knowledgeimage_knowledge_greyfur_sven							yes
cd_knowledgeimage_knowledge_greyfur_terry	cd_knowledgeimage_knowledge_greyfur_terry							yes
cd_knowledgeimage_knowledge_greyfur_tranan	cd_knowledgeimage_knowledge_greyfur_tranan							yes
cd_knowledgeimage_knowledge_greyfur_vernon	cd_knowledgeimage_knowledge_greyfur_vernon							yes
cd_knowledgeimage_knowledge_greyfur_wybert	cd_knowledgeimage_knowledge_greyfur_wybert							yes
cd_knowledgeimage_knowledge_greyfur_wynstan	cd_knowledgeimage_knowledge_greyfur_wynstan							yes
cd_knowledgeimage_knowledge_greyfur_xavier	cd_knowledgeimage_knowledge_greyfur_xavier							yes
cd_knowledgeimage_knowledge_grimtok_4950	cd_knowledgeimage_knowledge_grimtok_4950							yes
cd_knowledgeimage_knowledge_groaning_forest_cave	cd_knowledgeimage_knowledge_groaning_forest_cave							yes
cd_knowledgeimage_knowledge_gromin	cd_knowledgeimage_knowledge_gromin							yes
cd_knowledgeimage_knowledge_grundir	cd_knowledgeimage_knowledge_grundir							yes
cd_knowledgeimage_knowledge_hajib	cd_knowledgeimage_knowledge_hajib							yes
cd_knowledgeimage_knowledge_halsius_confluence	cd_knowledgeimage_knowledge_halsius_confluence							yes
cd_knowledgeimage_knowledge_halsius_pasture	cd_knowledgeimage_knowledge_halsius_pasture							yes
cd_knowledgeimage_knowledge_halsius_tradingpost	cd_knowledgeimage_knowledge_halsius_tradingpost							yes
cd_knowledgeimage_knowledge_halssius_sanatorium	cd_knowledgeimage_knowledge_halssius_sanatorium							yes
cd_knowledgeimage_knowledge_harlan	cd_knowledgeimage_knowledge_harlan							yes
cd_knowledgeimage_knowledge_harvik	cd_knowledgeimage_knowledge_harvik							yes
cd_knowledgeimage_knowledge_hawk	cd_knowledgeimage_knowledge_hawk							yes
cd_knowledgeimage_knowledge_hawksbill	cd_knowledgeimage_knowledge_hawksbill							yes
cd_knowledgeimage_knowledge_heavenlyaltar_mesa	cd_knowledgeimage_knowledge_heavenlyaltar_mesa							yes
cd_knowledgeimage_knowledge_hedgehog	cd_knowledgeimage_knowledge_hedgehog							yes
cd_knowledgeimage_knowledge_helmut	cd_knowledgeimage_knowledge_helmut							yes
cd_knowledgeimage_knowledge_hemon_beindel	cd_knowledgeimage_knowledge_hemon_beindel							yes
cd_knowledgeimage_knowledge_her_alfonso	cd_knowledgeimage_knowledge_her_alfonso							yes
cd_knowledgeimage_knowledge_her_basecamp_0001	cd_knowledgeimage_knowledge_her_basecamp_0001							yes
cd_knowledgeimage_knowledge_her_basecamp_0002	cd_knowledgeimage_knowledge_her_basecamp_0002							yes
cd_knowledgeimage_knowledge_her_basecamp_0003	cd_knowledgeimage_knowledge_her_basecamp_0003							yes
cd_knowledgeimage_knowledge_her_basecamp_0004	cd_knowledgeimage_knowledge_her_basecamp_0004							yes
cd_knowledgeimage_knowledge_her_basecamp_0005	cd_knowledgeimage_knowledge_her_basecamp_0005							yes
cd_knowledgeimage_knowledge_her_gateway_0002	cd_knowledgeimage_knowledge_her_gateway_0002							yes
cd_knowledgeimage_knowledge_her_gateway_0005_rock_f	cd_knowledgeimage_knowledge_her_gateway_0005							yes
cd_knowledgeimage_knowledge_her_gateway_0005_rock_r	cd_knowledgeimage_knowledge_her_gateway_0005							yes
cd_knowledgeimage_knowledge_her_gateway_0013_wood_f	cd_knowledgeimage_knowledge_her_gateway_0013							yes
